STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; ERDBODENTEMPERATUR;MESS_TIEFE; ERDBODENTEMPERATUR;MESS_TIEFE; ERDBODENTEMPERATUR;MESS_TIEFE; ERDBODENTEMPERATUR;MESS_TIEFE; ERDBODENTEMPERATUR;MESS_TIEFE;eor
     2667;2014070101;-999;-999;-999;  11.9;   0.05;  14.0;   0.10;  16.3;   0.20;  17.7;   0.50;eor
     2667;2014070102;-999;-999;-999;  11.3;   0.05;  13.5;   0.10;  15.9;   0.20;  17.6;   0.50;eor
     2667;2014070103;-999;-999;-999;  10.8;   0.05;  13.0;   0.10;  15.5;   0.20;  17.6;   0.50;eor
     2667;2014070104;-999;-999;-999;  10.4;   0.05;  12.5;   0.10;  15.1;   0.20;  17.5;   0.50;eor
     2667;2014070105;-999;-999;-999;  10.9;   0.05;  12.4;   0.10;  14.8;   0.20;  17.4;   0.50;eor
     2667;2014070106;-999;-999;-999;  12.2;   0.05;  12.6;   0.10;  14.6;   0.20;  17.3;   0.50;eor
     2667;2014070107;-999;-999;-999;  14.8;   0.05;  13.7;   0.10;  14.5;   0.20;  17.2;   0.50;eor
     2667;2014070108;-999;-999;-999;  18.1;   0.05;  15.3;   0.10;  14.8;   0.20;  17.1;   0.50;eor
     2667;2014070109;-999;-999;-999;  20.9;   0.05;  17.4;   0.10;  15.4;   0.20;  17.0;   0.50;eor
     2667;2014070110;-999;-999;-999;  23.0;   0.05;  19.2;   0.10;  16.1;   0.20;  16.9;   0.50;eor
     2667;2014070111;-999;-999;-999;  23.4;   0.05;  20.4;   0.10;  17.0;   0.20;  16.9;   0.50;eor
     2667;2014070112;-999;-999;-999;  25.1;   0.05;  21.5;   0.10;  17.8;   0.20;  16.8;   0.50;eor
     2667;2014070113;-999;-999;-999;  27.2;   0.05;  23.0;   0.10;  18.6;   0.20;  16.8;   0.50;eor
     2667;2014070114;-999;-999;-999;  28.6;   0.05;  24.3;   0.10;  19.4;   0.20;  16.9;   0.50;eor
     2667;2014070115;-999;-999;-999;  29.5;   0.05;  25.4;   0.10;  20.3;   0.20;  17.0;   0.50;eor
     2667;2014070116;-999;-999;-999;  29.1;   0.05;  25.9;   0.10;  21.0;   0.20;  17.1;   0.50;eor
     2667;2014070117;-999;-999;-999;  27.6;   0.05;  25.6;   0.10;  21.6;   0.20;  17.2;   0.50;eor
     2667;2014070118;-999;-999;-999;  25.6;   0.05;  24.8;   0.10;  21.9;   0.20;  17.3;   0.50;eor
     2667;2014070119;-999;-999;-999;  23.0;   0.05;  23.6;   0.10;  21.9;   0.20;  17.5;   0.50;eor
     2667;2014070120;-999;-999;-999;  20.8;   0.05;  22.2;   0.10;  21.6;   0.20;  17.7;   0.50;eor
     2667;2014070121;-999;-999;-999;  18.9;   0.05;  20.8;   0.10;  21.2;   0.20;  17.8;   0.50;eor
     2667;2014070122;-999;-999;-999;  17.6;   0.05;  19.6;   0.10;  20.6;   0.20;  18.0;   0.50;eor
     2667;2014070123;-999;-999;-999;  16.5;   0.05;  18.6;   0.10;  20.0;   0.20;  18.1;   0.50;eor
     2667;2014070200;-999;-999;-999;  15.4;   0.05;  17.7;   0.10;  19.5;   0.20;  18.2;   0.50;eor
     2667;2014070201;-999;-999;-999;  14.5;   0.05;  16.9;   0.10;  18.9;   0.20;  18.2;   0.50;eor
     2667;2014070202;-999;-999;-999;  13.8;   0.05;  16.2;   0.10;  18.4;   0.20;  18.3;   0.50;eor
     2667;2014070203;-999;-999;-999;  13.1;   0.05;  15.5;   0.10;  17.9;   0.20;  18.2;   0.50;eor
     2667;2014070204;-999;-999;-999;  12.6;   0.05;  14.9;   0.10;  17.4;   0.20;  18.2;   0.50;eor
     2667;2014070205;-999;-999;-999;  12.6;   0.05;  14.5;   0.10;  16.9;   0.20;  18.2;   0.50;eor
     2667;2014070206;-999;-999;-999;  14.1;   0.05;  14.6;   0.10;  16.6;   0.20;  18.1;   0.50;eor
     2667;2014070207;-999;-999;-999;  16.4;   0.05;  15.6;   0.10;  16.5;   0.20;  18.0;   0.50;eor
     2667;2014070208;-999;-999;-999;  19.3;   0.05;  17.0;   0.10;  16.6;   0.20;  17.9;   0.50;eor
     2667;2014070209;-999;-999;-999;  22.9;   0.05;  18.9;   0.10;  17.1;   0.20;  17.8;   0.50;eor
     2667;2014070210;-999;-999;-999;  25.2;   0.05;  21.0;   0.10;  17.8;   0.20;  17.8;   0.50;eor
     2667;2014070211;-999;-999;-999;  28.4;   0.05;  23.0;   0.10;  18.7;   0.20;  17.7;   0.50;eor
     2667;2014070212;-999;-999;-999;  30.5;   0.05;  25.0;   0.10;  19.7;   0.20;  17.7;   0.50;eor
     2667;2014070213;-999;-999;-999;  32.1;   0.05;  26.7;   0.10;  20.8;   0.20;  17.7;   0.50;eor
     2667;2014070214;-999;-999;-999;  32.7;   0.05;  27.9;   0.10;  21.8;   0.20;  17.7;   0.50;eor
     2667;2014070215;-999;-999;-999;  32.9;   0.05;  28.6;   0.10;  22.7;   0.20;  17.8;   0.50;eor
     2667;2014070216;-999;-999;-999;  31.8;   0.05;  28.7;   0.10;  23.5;   0.20;  17.9;   0.50;eor
     2667;2014070217;-999;-999;-999;  30.1;   0.05;  28.2;   0.10;  23.9;   0.20;  18.1;   0.50;eor
     2667;2014070218;-999;-999;-999;  28.1;   0.05;  27.3;   0.10;  24.1;   0.20;  18.3;   0.50;eor
     2667;2014070219;-999;-999;-999;  25.6;   0.05;  26.0;   0.10;  24.0;   0.20;  18.5;   0.50;eor
     2667;2014070220;-999;-999;-999;  23.2;   0.05;  24.5;   0.10;  23.7;   0.20;  18.7;   0.50;eor
     2667;2014070221;-999;-999;-999;  21.3;   0.05;  23.1;   0.10;  23.2;   0.20;  18.8;   0.50;eor
     2667;2014070222;-999;-999;-999;  19.9;   0.05;  21.9;   0.10;  22.6;   0.20;  19.0;   0.50;eor
     2667;2014070223;-999;-999;-999;  18.7;   0.05;  20.8;   0.10;  22.0;   0.20;  19.1;   0.50;eor
     2667;2014070300;-999;-999;-999;  17.5;   0.05;  19.8;   0.10;  21.4;   0.20;  19.2;   0.50;eor
     2667;2014070301;-999;-999;-999;  16.6;   0.05;  18.9;   0.10;  20.8;   0.20;  19.3;   0.50;eor
     2667;2014070302;-999;-999;-999;  15.8;   0.05;  18.1;   0.10;  20.2;   0.20;  19.3;   0.50;eor
     2667;2014070303;-999;-999;-999;  15.0;   0.05;  17.4;   0.10;  19.7;   0.20;  19.3;   0.50;eor
     2667;2014070304;-999;-999;-999;  14.3;   0.05;  16.7;   0.10;  19.1;   0.20;  19.2;   0.50;eor
     2667;2014070305;-999;-999;-999;  14.2;   0.05;  16.2;   0.10;  18.6;   0.20;  19.2;   0.50;eor
     2667;2014070306;-999;-999;-999;  15.6;   0.05;  16.3;   0.10;  18.2;   0.20;  19.1;   0.50;eor
     2667;2014070307;-999;-999;-999;  17.7;   0.05;  17.1;   0.10;  18.0;   0.20;  19.0;   0.50;eor
     2667;2014070308;-999;-999;-999;  20.9;   0.05;  18.4;   0.10;  18.1;   0.20;  19.0;   0.50;eor
     2667;2014070309;-999;-999;-999;  24.6;   0.05;  20.5;   0.10;  18.5;   0.20;  18.9;   0.50;eor
     2667;2014070310;-999;-999;-999;  28.4;   0.05;  23.0;   0.10;  19.3;   0.20;  18.8;   0.50;eor
     2667;2014070311;-999;-999;-999;  31.2;   0.05;  25.3;   0.10;  20.3;   0.20;  18.7;   0.50;eor
     2667;2014070312;-999;-999;-999;  33.3;   0.05;  27.4;   0.10;  21.4;   0.20;  18.7;   0.50;eor
     2667;2014070313;-999;-999;-999;  34.7;   0.05;  29.1;   0.10;  22.6;   0.20;  18.7;   0.50;eor
     2667;2014070314;-999;-999;-999;  35.2;   0.05;  30.2;   0.10;  23.7;   0.20;  18.7;   0.50;eor
     2667;2014070315;-999;-999;-999;  35.0;   0.05;  30.8;   0.10;  24.6;   0.20;  18.8;   0.50;eor
     2667;2014070316;-999;-999;-999;  34.4;   0.05;  30.9;   0.10;  25.3;   0.20;  18.9;   0.50;eor
     2667;2014070317;-999;-999;-999;  33.1;   0.05;  30.6;   0.10;  25.8;   0.20;  19.1;   0.50;eor
     2667;2014070318;-999;-999;-999;  31.2;   0.05;  29.9;   0.10;  26.1;   0.20;  19.3;   0.50;eor
     2667;2014070319;-999;-999;-999;  28.8;   0.05;  28.7;   0.10;  26.1;   0.20;  19.5;   0.50;eor
     2667;2014070320;-999;-999;-999;  26.5;   0.05;  27.3;   0.10;  25.8;   0.20;  19.7;   0.50;eor
     2667;2014070321;-999;-999;-999;  24.5;   0.05;  25.9;   0.10;  25.4;   0.20;  19.9;   0.50;eor
     2667;2014070322;-999;-999;-999;  22.9;   0.05;  24.6;   0.10;  24.8;   0.20;  20.1;   0.50;eor
     2667;2014070323;-999;-999;-999;  21.7;   0.05;  23.5;   0.10;  24.2;   0.20;  20.2;   0.50;eor
     2667;2014070400;-999;-999;-999;  20.6;   0.05;  22.5;   0.10;  23.6;   0.20;  20.3;   0.50;eor
     2667;2014070401;-999;-999;-999;  19.6;   0.05;  21.6;   0.10;  23.0;   0.20;  20.4;   0.50;eor
     2667;2014070402;-999;-999;-999;  18.7;   0.05;  20.8;   0.10;  22.4;   0.20;  20.4;   0.50;eor
     2667;2014070403;-999;-999;-999;  18.0;   0.05;  20.1;   0.10;  21.9;   0.20;  20.4;   0.50;eor
     2667;2014070404;-999;-999;-999;  17.2;   0.05;  19.4;   0.10;  21.3;   0.20;  20.4;   0.50;eor
     2667;2014070405;-999;-999;-999;  17.2;   0.05;  18.8;   0.10;  20.8;   0.20;  20.4;   0.50;eor
     2667;2014070406;-999;-999;-999;  18.6;   0.05;  19.0;   0.10;  20.4;   0.20;  20.3;   0.50;eor
     2667;2014070407;-999;-999;-999;  20.9;   0.05;  19.8;   0.10;  20.3;   0.20;  20.3;   0.50;eor
     2667;2014070408;-999;-999;-999;  24.1;   0.05;  21.3;   0.10;  20.4;   0.20;  20.2;   0.50;eor
     2667;2014070409;-999;-999;-999;  27.1;   0.05;  23.3;   0.10;  20.8;   0.20;  20.1;   0.50;eor
     2667;2014070410;-999;-999;-999;  30.3;   0.05;  25.4;   0.10;  21.6;   0.20;  20.0;   0.50;eor
     2667;2014070411;-999;-999;-999;  32.9;   0.05;  27.5;   0.10;  22.5;   0.20;  20.0;   0.50;eor
     2667;2014070412;-999;-999;-999;  33.5;   0.05;  29.1;   0.10;  23.5;   0.20;  19.9;   0.50;eor
     2667;2014070413;-999;-999;-999;  31.3;   0.05;  29.0;   0.10;  24.4;   0.20;  19.9;   0.50;eor
     2667;2014070414;-999;-999;-999;  31.5;   0.05;  28.6;   0.10;  24.9;   0.20;  20.0;   0.50;eor
     2667;2014070415;-999;-999;-999;  31.7;   0.05;  29.2;   0.10;  25.2;   0.20;  20.1;   0.50;eor
     2667;2014070416;-999;-999;-999;  29.6;   0.05;  28.6;   0.10;  25.5;   0.20;  20.2;   0.50;eor
     2667;2014070417;-999;-999;-999;  29.5;   0.05;  28.1;   0.10;  25.6;   0.20;  20.3;   0.50;eor
     2667;2014070418;-999;-999;-999;  28.4;   0.05;  27.8;   0.10;  25.6;   0.20;  20.4;   0.50;eor
     2667;2014070419;-999;-999;-999;  26.9;   0.05;  27.0;   0.10;  25.5;   0.20;  20.6;   0.50;eor
     2667;2014070420;-999;-999;-999;  25.7;   0.05;  26.1;   0.10;  25.2;   0.20;  20.7;   0.50;eor
     2667;2014070421;-999;-999;-999;  24.5;   0.05;  25.3;   0.10;  24.9;   0.20;  20.8;   0.50;eor
     2667;2014070422;-999;-999;-999;  23.7;   0.05;  24.5;   0.10;  24.5;   0.20;  20.9;   0.50;eor
     2667;2014070423;-999;-999;-999;  22.9;   0.05;  23.9;   0.10;  24.1;   0.20;  21.0;   0.50;eor
     2667;2014070500;-999;-999;-999;  22.4;   0.05;  23.3;   0.10;  23.8;   0.20;  21.0;   0.50;eor
     2667;2014070501;-999;-999;-999;  21.4;   0.05;  22.7;   0.10;  23.4;   0.20;  21.0;   0.50;eor
     2667;2014070502;-999;-999;-999;  21.0;   0.05;  22.1;   0.10;  23.0;   0.20;  21.0;   0.50;eor
     2667;2014070503;-999;-999;-999;  20.9;   0.05;  21.8;   0.10;  22.6;   0.20;  21.0;   0.50;eor
     2667;2014070504;-999;-999;-999;  20.5;   0.05;  21.5;   0.10;  22.3;   0.20;  21.0;   0.50;eor
     2667;2014070505;-999;-999;-999;  20.3;   0.05;  21.2;   0.10;  22.0;   0.20;  21.0;   0.50;eor
     2667;2014070506;-999;-999;-999;  21.6;   0.05;  21.2;   0.10;  21.8;   0.20;  20.9;   0.50;eor
     2667;2014070507;-999;-999;-999;  22.4;   0.05;  21.9;   0.10;  21.7;   0.20;  20.9;   0.50;eor
     2667;2014070508;-999;-999;-999;  21.9;   0.05;  21.9;   0.10;  21.7;   0.20;  20.8;   0.50;eor
     2667;2014070509;-999;-999;-999;  22.5;   0.05;  21.8;   0.10;  21.7;   0.20;  20.8;   0.50;eor
     2667;2014070510;-999;-999;-999;  24.4;   0.05;  22.7;   0.10;  21.7;   0.20;  20.7;   0.50;eor
     2667;2014070511;-999;-999;-999;  22.9;   0.05;  22.9;   0.10;  22.0;   0.20;  20.7;   0.50;eor
     2667;2014070512;-999;-999;-999;  23.5;   0.05;  22.7;   0.10;  22.0;   0.20;  20.6;   0.50;eor
     2667;2014070513;-999;-999;-999;  23.2;   0.05;  22.7;   0.10;  22.1;   0.20;  20.6;   0.50;eor
     2667;2014070514;-999;-999;-999;  23.1;   0.05;  22.9;   0.10;  22.1;   0.20;  20.6;   0.50;eor
     2667;2014070515;-999;-999;-999;  22.8;   0.05;  22.7;   0.10;  22.1;   0.20;  20.5;   0.50;eor
     2667;2014070516;-999;-999;-999;  22.4;   0.05;  22.4;   0.10;  22.1;   0.20;  20.5;   0.50;eor
     2667;2014070517;-999;-999;-999;  22.3;   0.05;  22.3;   0.10;  22.0;   0.20;  20.5;   0.50;eor
     2667;2014070518;-999;-999;-999;  21.9;   0.05;  22.1;   0.10;  21.9;   0.20;  20.5;   0.50;eor
     2667;2014070519;-999;-999;-999;  21.2;   0.05;  21.7;   0.10;  21.8;   0.20;  20.5;   0.50;eor
     2667;2014070520;-999;-999;-999;  20.5;   0.05;  21.3;   0.10;  21.6;   0.20;  20.5;   0.50;eor
     2667;2014070521;-999;-999;-999;  20.1;   0.05;  20.9;   0.10;  21.4;   0.20;  20.5;   0.50;eor
     2667;2014070522;-999;-999;-999;  19.9;   0.05;  20.6;   0.10;  21.2;   0.20;  20.4;   0.50;eor
     2667;2014070523;-999;-999;-999;  19.8;   0.05;  20.4;   0.10;  21.0;   0.20;  20.4;   0.50;eor
     2667;2014070600;-999;-999;-999;  19.5;   0.05;  20.2;   0.10;  20.8;   0.20;  20.4;   0.50;eor
     2667;2014070601;-999;-999;-999;  19.2;   0.05;  19.9;   0.10;  20.7;   0.20;  20.3;   0.50;eor
     2667;2014070602;-999;-999;-999;  18.7;   0.05;  19.6;   0.10;  20.5;   0.20;  20.3;   0.50;eor
     2667;2014070603;-999;-999;-999;  18.7;   0.05;  19.4;   0.10;  20.3;   0.20;  20.2;   0.50;eor
     2667;2014070604;-999;-999;-999;  18.6;   0.05;  19.3;   0.10;  20.1;   0.20;  20.2;   0.50;eor
     2667;2014070605;-999;-999;-999;  18.7;   0.05;  19.1;   0.10;  19.9;   0.20;  20.1;   0.50;eor
     2667;2014070606;-999;-999;-999;  19.1;   0.05;  19.2;   0.10;  19.8;   0.20;  20.1;   0.50;eor
     2667;2014070607;-999;-999;-999;  20.7;   0.05;  19.8;   0.10;  19.8;   0.20;  20.0;   0.50;eor
     2667;2014070608;-999;-999;-999;  22.8;   0.05;  20.9;   0.10;  19.9;   0.20;  20.0;   0.50;eor
     2667;2014070609;-999;-999;-999;  25.1;   0.05;  22.2;   0.10;  20.3;   0.20;  19.9;   0.50;eor
     2667;2014070610;-999;-999;-999;  28.2;   0.05;  23.9;   0.10;  20.8;   0.20;  19.9;   0.50;eor
     2667;2014070611;-999;-999;-999;  29.2;   0.05;  25.4;   0.10;  21.6;   0.20;  19.8;   0.50;eor
     2667;2014070612;-999;-999;-999;  29.1;   0.05;  25.9;   0.10;  22.3;   0.20;  19.8;   0.50;eor
     2667;2014070613;-999;-999;-999;  31.0;   0.05;  27.3;   0.10;  22.9;   0.20;  19.8;   0.50;eor
     2667;2014070614;-999;-999;-999;  29.7;   0.05;  27.5;   0.10;  23.6;   0.20;  19.9;   0.50;eor
     2667;2014070615;-999;-999;-999;  27.2;   0.05;  26.4;   0.10;  24.0;   0.20;  19.9;   0.50;eor
     2667;2014070616;-999;-999;-999;  28.7;   0.05;  26.7;   0.10;  24.0;   0.20;  20.0;   0.50;eor
     2667;2014070617;-999;-999;-999;  29.4;   0.05;  27.2;   0.10;  24.2;   0.20;  20.1;   0.50;eor
     2667;2014070618;-999;-999;-999;  28.4;   0.05;  27.1;   0.10;  24.5;   0.20;  20.2;   0.50;eor
     2667;2014070619;-999;-999;-999;  26.3;   0.05;  26.4;   0.10;  24.5;   0.20;  20.3;   0.50;eor
     2667;2014070620;-999;-999;-999;  23.4;   0.05;  24.8;   0.10;  24.3;   0.20;  20.4;   0.50;eor
     2667;2014070621;-999;-999;-999;  22.0;   0.05;  23.6;   0.10;  23.9;   0.20;  20.5;   0.50;eor
     2667;2014070622;-999;-999;-999;  21.0;   0.05;  22.7;   0.10;  23.4;   0.20;  20.6;   0.50;eor
     2667;2014070623;-999;-999;-999;  20.0;   0.05;  21.8;   0.10;  22.9;   0.20;  20.7;   0.50;eor
     2667;2014070700;-999;-999;-999;  19.4;   0.05;  21.1;   0.10;  22.4;   0.20;  20.7;   0.50;eor
     2667;2014070701;-999;-999;-999;  18.6;   0.05;  20.4;   0.10;  21.9;   0.20;  20.7;   0.50;eor
     2667;2014070702;-999;-999;-999;  17.6;   0.05;  19.7;   0.10;  21.5;   0.20;  20.7;   0.50;eor
     2667;2014070703;-999;-999;-999;  17.0;   0.05;  19.0;   0.10;  21.0;   0.20;  20.7;   0.50;eor
     2667;2014070704;-999;-999;-999;  16.7;   0.05;  18.6;   0.10;  20.5;   0.20;  20.7;   0.50;eor
     2667;2014070705;-999;-999;-999;  16.8;   0.05;  18.2;   0.10;  20.2;   0.20;  20.6;   0.50;eor
     2667;2014070706;-999;-999;-999;  17.1;   0.05;  18.2;   0.10;  19.8;   0.20;  20.5;   0.50;eor
     2667;2014070707;-999;-999;-999;  18.4;   0.05;  18.4;   0.10;  19.6;   0.20;  20.4;   0.50;eor
     2667;2014070708;-999;-999;-999;  21.3;   0.05;  19.5;   0.10;  19.6;   0.20;  20.4;   0.50;eor
     2667;2014070709;-999;-999;-999;  24.1;   0.05;  21.1;   0.10;  19.8;   0.20;  20.3;   0.50;eor
     2667;2014070710;-999;-999;-999;  26.1;   0.05;  22.9;   0.10;  20.4;   0.20;  20.2;   0.50;eor
     2667;2014070711;-999;-999;-999;  27.6;   0.05;  24.1;   0.10;  21.1;   0.20;  20.1;   0.50;eor
     2667;2014070712;-999;-999;-999;  29.9;   0.05;  25.6;   0.10;  21.8;   0.20;  20.0;   0.50;eor
     2667;2014070713;-999;-999;-999;  30.9;   0.05;  26.9;   0.10;  22.6;   0.20;  20.0;   0.50;eor
     2667;2014070714;-999;-999;-999;  30.8;   0.05;  27.6;   0.10;  23.3;   0.20;  20.0;   0.50;eor
     2667;2014070715;-999;-999;-999;  30.6;   0.05;  27.8;   0.10;  23.9;   0.20;  20.1;   0.50;eor
     2667;2014070716;-999;-999;-999;  30.7;   0.05;  28.2;   0.10;  24.3;   0.20;  20.1;   0.50;eor
     2667;2014070717;-999;-999;-999;  30.5;   0.05;  28.3;   0.10;  24.7;   0.20;  20.2;   0.50;eor
     2667;2014070718;-999;-999;-999;  28.4;   0.05;  27.7;   0.10;  24.9;   0.20;  20.3;   0.50;eor
     2667;2014070719;-999;-999;-999;  26.2;   0.05;  26.6;   0.10;  24.9;   0.20;  20.4;   0.50;eor
     2667;2014070720;-999;-999;-999;  24.0;   0.05;  25.2;   0.10;  24.7;   0.20;  20.5;   0.50;eor
     2667;2014070721;-999;-999;-999;  22.4;   0.05;  24.0;   0.10;  24.2;   0.20;  20.7;   0.50;eor
     2667;2014070722;-999;-999;-999;  21.7;   0.05;  23.1;   0.10;  23.7;   0.20;  20.8;   0.50;eor
     2667;2014070723;-999;-999;-999;  21.2;   0.05;  22.5;   0.10;  23.2;   0.20;  20.8;   0.50;eor
     2667;2014070800;-999;-999;-999;  20.7;   0.05;  21.9;   0.10;  22.8;   0.20;  20.9;   0.50;eor
     2667;2014070801;-999;-999;-999;  20.3;   0.05;  21.5;   0.10;  22.4;   0.20;  20.9;   0.50;eor
     2667;2014070802;-999;-999;-999;  19.9;   0.05;  21.1;   0.10;  22.1;   0.20;  20.9;   0.50;eor
     2667;2014070803;-999;-999;-999;  19.5;   0.05;  20.7;   0.10;  21.8;   0.20;  20.9;   0.50;eor
     2667;2014070804;-999;-999;-999;  18.1;   0.05;  19.8;   0.10;  21.4;   0.20;  20.9;   0.50;eor
     2667;2014070805;-999;-999;-999;  17.2;   0.05;  18.7;   0.10;  20.8;   0.20;  20.8;   0.50;eor
     2667;2014070806;-999;-999;-999;  17.3;   0.05;  18.5;   0.10;  20.3;   0.20;  20.8;   0.50;eor
     2667;2014070807;-999;-999;-999;  17.3;   0.05;  18.4;   0.10;  20.0;   0.20;  20.7;   0.50;eor
     2667;2014070808;-999;-999;-999;  17.3;   0.05;  18.2;   0.10;  19.7;   0.20;  20.6;   0.50;eor
     2667;2014070809;-999;-999;-999;  17.4;   0.05;  18.2;   0.10;  19.5;   0.20;  20.5;   0.50;eor
     2667;2014070810;-999;-999;-999;  17.6;   0.05;  18.2;   0.10;  19.4;   0.20;  20.4;   0.50;eor
     2667;2014070811;-999;-999;-999;  17.6;   0.05;  18.2;   0.10;  19.2;   0.20;  20.3;   0.50;eor
     2667;2014070812;-999;-999;-999;  18.1;   0.05;  18.3;   0.10;  19.1;   0.20;  20.2;   0.50;eor
     2667;2014070813;-999;-999;-999;  17.9;   0.05;  18.3;   0.10;  19.0;   0.20;  20.1;   0.50;eor
     2667;2014070814;-999;-999;-999;  18.2;   0.05;  18.4;   0.10;  19.0;   0.20;  20.0;   0.50;eor
     2667;2014070815;-999;-999;-999;  17.9;   0.05;  18.4;   0.10;  19.0;   0.20;  19.9;   0.50;eor
     2667;2014070816;-999;-999;-999;  17.2;   0.05;  18.1;   0.10;  18.9;   0.20;  19.9;   0.50;eor
     2667;2014070817;-999;-999;-999;  16.7;   0.05;  17.7;   0.10;  18.8;   0.20;  19.8;   0.50;eor
     2667;2014070818;-999;-999;-999;  16.2;   0.05;  17.3;   0.10;  18.6;   0.20;  19.7;   0.50;eor
     2667;2014070819;-999;-999;-999;  15.8;   0.05;  16.9;   0.10;  18.4;   0.20;  19.6;   0.50;eor
     2667;2014070820;-999;-999;-999;  15.3;   0.05;  16.6;   0.10;  18.1;   0.20;  19.6;   0.50;eor
     2667;2014070821;-999;-999;-999;  14.8;   0.05;  16.2;   0.10;  17.9;   0.20;  19.5;   0.50;eor
     2667;2014070822;-999;-999;-999;  14.5;   0.05;  15.9;   0.10;  17.6;   0.20;  19.4;   0.50;eor
     2667;2014070823;-999;-999;-999;  14.4;   0.05;  15.6;   0.10;  17.4;   0.20;  19.3;   0.50;eor
     2667;2014070900;-999;-999;-999;  14.1;   0.05;  15.4;   0.10;  17.1;   0.20;  19.2;   0.50;eor
     2667;2014070901;-999;-999;-999;  13.9;   0.05;  15.1;   0.10;  16.9;   0.20;  19.2;   0.50;eor
     2667;2014070902;-999;-999;-999;  13.8;   0.05;  14.9;   0.10;  16.7;   0.20;  19.1;   0.50;eor
     2667;2014070903;-999;-999;-999;  13.8;   0.05;  14.9;   0.10;  16.5;   0.20;  19.0;   0.50;eor
     2667;2014070904;-999;-999;-999;  13.8;   0.05;  14.8;   0.10;  16.4;   0.20;  18.9;   0.50;eor
     2667;2014070905;-999;-999;-999;  13.6;   0.05;  14.6;   0.10;  16.3;   0.20;  18.8;   0.50;eor
     2667;2014070906;-999;-999;-999;  13.5;   0.05;  14.4;   0.10;  16.1;   0.20;  18.7;   0.50;eor
     2667;2014070907;-999;-999;-999;  13.5;   0.05;  14.3;   0.10;  15.9;   0.20;  18.6;   0.50;eor
     2667;2014070908;-999;-999;-999;  13.7;   0.05;  14.3;   0.10;  15.7;   0.20;  18.4;   0.50;eor
     2667;2014070909;-999;-999;-999;  13.7;   0.05;  14.3;   0.10;  15.6;   0.20;  18.3;   0.50;eor
     2667;2014070910;-999;-999;-999;  13.9;   0.05;  14.3;   0.10;  15.5;   0.20;  18.2;   0.50;eor
     2667;2014070911;-999;-999;-999;  14.1;   0.05;  14.4;   0.10;  15.5;   0.20;  18.1;   0.50;eor
     2667;2014070912;-999;-999;-999;  14.6;   0.05;  14.7;   0.10;  15.6;   0.20;  17.9;   0.50;eor
     2667;2014070913;-999;-999;-999;  14.9;   0.05;  15.0;   0.10;  15.7;   0.20;  17.8;   0.50;eor
     2667;2014070914;-999;-999;-999;  15.3;   0.05;  15.2;   0.10;  15.7;   0.20;  17.7;   0.50;eor
     2667;2014070915;-999;-999;-999;  15.7;   0.05;  15.5;   0.10;  15.8;   0.20;  17.7;   0.50;eor
     2667;2014070916;-999;-999;-999;  16.2;   0.05;  15.8;   0.10;  15.9;   0.20;  17.6;   0.50;eor
     2667;2014070917;-999;-999;-999;  15.9;   0.05;  15.9;   0.10;  16.0;   0.20;  17.5;   0.50;eor
     2667;2014070918;-999;-999;-999;  15.9;   0.05;  15.9;   0.10;  16.1;   0.20;  17.5;   0.50;eor
     2667;2014070919;-999;-999;-999;  15.9;   0.05;  15.9;   0.10;  16.2;   0.20;  17.5;   0.50;eor
     2667;2014070920;-999;-999;-999;  15.8;   0.05;  15.9;   0.10;  16.2;   0.20;  17.4;   0.50;eor
     2667;2014070921;-999;-999;-999;  15.7;   0.05;  15.9;   0.10;  16.2;   0.20;  17.4;   0.50;eor
     2667;2014070922;-999;-999;-999;  15.7;   0.05;  15.9;   0.10;  16.3;   0.20;  17.4;   0.50;eor
     2667;2014070923;-999;-999;-999;  15.6;   0.05;  15.9;   0.10;  16.3;   0.20;  17.4;   0.50;eor
     2667;2014071000;-999;-999;-999;  15.6;   0.05;  15.8;   0.10;  16.3;   0.20;  17.4;   0.50;eor
     2667;2014071001;-999;-999;-999;  15.6;   0.05;  15.8;   0.10;  16.3;   0.20;  17.3;   0.50;eor
     2667;2014071002;-999;-999;-999;  15.5;   0.05;  15.8;   0.10;  16.2;   0.20;  17.3;   0.50;eor
     2667;2014071003;-999;-999;-999;  15.5;   0.05;  15.8;   0.10;  16.2;   0.20;  17.3;   0.50;eor
     2667;2014071004;-999;-999;-999;  15.1;   0.05;  15.6;   0.10;  16.2;   0.20;  17.3;   0.50;eor
     2667;2014071005;-999;-999;-999;  15.1;   0.05;  15.5;   0.10;  16.1;   0.20;  17.3;   0.50;eor
     2667;2014071006;-999;-999;-999;  15.9;   0.05;  15.7;   0.10;  16.1;   0.20;  17.3;   0.50;eor
     2667;2014071007;-999;-999;-999;  17.2;   0.05;  16.2;   0.10;  16.1;   0.20;  17.2;   0.50;eor
     2667;2014071008;-999;-999;-999;  18.6;   0.05;  17.0;   0.10;  16.3;   0.20;  17.2;   0.50;eor
     2667;2014071009;-999;-999;-999;  19.3;   0.05;  17.7;   0.10;  16.6;   0.20;  17.2;   0.50;eor
     2667;2014071010;-999;-999;-999;  19.8;   0.05;  18.1;   0.10;  16.9;   0.20;  17.2;   0.50;eor
