TIMESTAMP;Niederschlag;Aussentemperatur;Ruecklauftemperatur;Vorlauftemperatur;Relative_Feuchte;heatEnergy
18/08/2014 03:00:00;0.0;13.8;23.521690476190475;24.25107142857143;86;0.0
18/08/2014 04:00:00;0.0;13.2;25.258472222222217;26.52800000000001;85;1.5333333333337578
18/08/2014 05:00:00;0.0;13.1;26.112333333333336;29.283666666666665;84;11.380952380952294
18/08/2014 06:00:00;0.0;13.8;26.506925925925923;28.723074074074074;81;11.380952380952294
18/08/2014 07:00:00;0.0;15.2;26.863085714285717;27.651142857142855;75;1.2000000000007276
18/08/2014 08:00:00;0.0;15.8;26.366764705882353;27.137431372549013;71;2.6761904761906408
18/08/2014 09:00:00;0.0;17.4;26.547243902439018;26.96480487804879;59;10.404761904761473
18/08/2014 10:00:00;0.0;16.8;25.883180000000007;25.957920000000005;59;0.0
18/08/2014 11:00:00;0.0;19.2;25.5561;25.6069;54;0.0
18/08/2014 12:00:00;0.0;19.6;25.324805555555557;25.36747222222223;47;0.0
18/08/2014 13:00:00;0.0;20.2;25.1477;25.181759999999993;43;0.0
18/08/2014 14:00:00;0.0;18.9;24.990979999999997;25.022920000000003;46;0.0
18/08/2014 15:00:00;0.0;17.8;24.878307692307697;24.906435897435887;52;0.0
18/08/2014 16:00:00;0.0;18.2;24.77575;24.803000000000008;51;0.0
18/08/2014 17:00:00;0.0;16.6;24.664900000000006;24.69268000000001;62;0.0
18/08/2014 18:00:00;0.0;13.7;24.569894736842123;24.59639473684209;78;0.0
18/08/2014 19:00:00;0.0;13.3;25.020714285714288;26.05155102040816;85;2.9666666666662422
18/08/2014 20:00:00;0.0;13.0;26.12;27.445421052631573;89;8.526315789473301
18/08/2014 21:00:00;0.6;12.4;26.27339130434783;28.525826086956524;91;5.962406015038141
18/08/2014 22:00:00;0.0;12.0;26.044147058823533;26.423205882352942;91;1.5
18/08/2014 23:00:00;0.0;12.1;26.558877551020398;26.970469387755102;90;15.2236842105267
