STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; NIEDERSCHLAG_GEFALLEN_IND;NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSFORM;eor
     2667;2014040618;   3;   0;   0.0;-999;eor
     2667;2014040619;   3;   0;   0.0;   0;eor
     2667;2014040620;   3;   0;   0.0;   0;eor
     2667;2014040621;   3;   0;   0.0;-999;eor
     2667;2014040622;   3;   0;   0.0;   0;eor
     2667;2014040623;   3;   0;   0.0;   0;eor
     2667;2014040700;   3;   0;   0.0;-999;eor
     2667;2014040701;   3;   0;   0.0;   0;eor
     2667;2014040702;   3;   0;   0.0;   0;eor
     2667;2014040703;   3;   0;   0.0;-999;eor
     2667;2014040704;   3;   0;   0.0;   0;eor
     2667;2014040705;   3;   0;   0.0;   0;eor
     2667;2014040706;   3;   0;   0.0;-999;eor
     2667;2014040707;   3;   0;   0.0;   0;eor
     2667;2014040708;   3;   0;   0.0;   0;eor
     2667;2014040709;   3;   0;   0.0;-999;eor
     2667;2014040710;   3;   0;   0.0;   0;eor
     2667;2014040711;   3;   0;   0.0;   0;eor
     2667;2014040712;   3;   0;   0.0;-999;eor
     2667;2014040713;   3;   0;   0.0;   0;eor
     2667;2014040714;   3;   0;   0.0;   0;eor
     2667;2014040715;   3;   0;   0.0;-999;eor
     2667;2014040716;   3;   0;   0.0;   0;eor
     2667;2014040717;   3;   0;   0.0;   0;eor
     2667;2014040718;   3;   0;   0.0;-999;eor
     2667;2014040719;   3;   0;   0.0;   0;eor
     2667;2014040720;   3;   0;   0.0;   0;eor
     2667;2014040721;   3;   0;   0.0;-999;eor
     2667;2014040722;   3;   1;   0.0;   6;eor
     2667;2014040723;   3;   1;   0.4;   6;eor
     2667;2014040800;   3;   1;   0.2;-999;eor
     2667;2014040801;   3;   1;   0.0;   6;eor
     2667;2014040802;   3;   0;   0.0;   0;eor
     2667;2014040803;   3;   1;   0.0;-999;eor
     2667;2014040804;   3;   1;   0.0;   6;eor
     2667;2014040805;   3;   0;   0.0;   0;eor
     2667;2014040806;   3;   0;   0.0;-999;eor
     2667;2014040807;   3;   0;   0.0;   0;eor
     2667;2014040808;   3;   0;   0.0;   0;eor
     2667;2014040809;   3;   0;   0.0;-999;eor
     2667;2014040810;   3;   1;   1.1;   6;eor
     2667;2014040811;   3;   0;   0.0;   0;eor
     2667;2014040812;   3;   1;   0.0;-999;eor
     2667;2014040813;   3;   1;   0.0;   6;eor
     2667;2014040814;   3;   1;   0.4;   8;eor
     2667;2014040815;   3;   0;   0.0;-999;eor
     2667;2014040816;   3;   1;   0.0;   6;eor
     2667;2014040817;   3;   1;   0.0;   6;eor
     2667;2014040818;   3;   1;   0.0;-999;eor
     2667;2014040819;   3;   0;   0.0;   0;eor
     2667;2014040820;   3;   1;   0.3;   6;eor
     2667;2014040821;   3;   1;   0.3;-999;eor
     2667;2014040822;   3;   1;   0.3;   6;eor
     2667;2014040823;   3;   1;   0.4;   6;eor
     2667;2014040900;   3;   0;   0.0;-999;eor
     2667;2014040901;   3;   0;   0.0;   0;eor
     2667;2014040902;   3;   0;   0.0;   0;eor
     2667;2014040903;   3;   0;   0.0;-999;eor
     2667;2014040904;   3;   0;   0.0;   0;eor
     2667;2014040905;   3;   0;   0.0;   0;eor
     2667;2014040906;   3;   0;   0.0;-999;eor
     2667;2014040907;   3;   0;   0.0;   0;eor
     2667;2014040908;   3;   0;   0.0;   0;eor
     2667;2014040909;   3;   0;   0.0;-999;eor
     2667;2014040910;   3;   0;   0.0;   0;eor
     2667;2014040911;   3;   0;   0.0;   0;eor
     2667;2014040912;   3;   0;   0.0;-999;eor
     2667;2014040913;   3;   0;   0.0;   0;eor
     2667;2014040914;   3;   0;   0.0;   0;eor
     2667;2014040915;   3;   0;   0.0;-999;eor
     2667;2014040916;   3;   0;   0.0;   0;eor
     2667;2014040917;   3;   0;   0.0;   0;eor
     2667;2014040918;   3;   0;   0.0;-999;eor
     2667;2014040919;   3;   0;   0.0;   0;eor
     2667;2014040920;   3;   0;   0.0;   0;eor
     2667;2014040921;   3;   0;   0.0;-999;eor
     2667;2014040922;   3;   0;   0.0;   0;eor
     2667;2014040923;   3;   0;   0.0;   0;eor
     2667;2014041000;   3;   0;   0.0;-999;eor
     2667;2014041001;   3;   0;   0.0;   0;eor
     2667;2014041002;   3;   0;   0.0;   0;eor
     2667;2014041003;   3;   0;   0.0;-999;eor
     2667;2014041004;   3;   0;   0.0;   0;eor
     2667;2014041005;   3;   0;   0.0;   0;eor
     2667;2014041006;   3;   0;   0.0;-999;eor
     2667;2014041007;   3;   0;   0.0;   0;eor
     2667;2014041008;   3;   0;   0.0;   0;eor
     2667;2014041009;   3;   0;   0.0;-999;eor
     2667;2014041010;   3;   0;   0.0;   0;eor
     2667;2014041011;   3;   0;   0.0;   0;eor
     2667;2014041012;   3;   0;   0.0;-999;eor
     2667;2014041013;   3;   0;   0.0;   0;eor
     2667;2014041014;   3;   0;   0.0;   0;eor
     2667;2014041015;   3;   0;   0.0;-999;eor
     2667;2014041016;   3;   0;   0.0;   0;eor
     2667;2014041017;   3;   0;   0.0;   0;eor
     2667;2014041018;   3;   0;   0.0;-999;eor
     2667;2014041019;   3;   0;   0.0;   0;eor
     2667;2014041020;   3;   0;   0.0;   0;eor
     2667;2014041021;   3;   0;   0.0;-999;eor
     2667;2014041022;   3;   0;   0.0;   0;eor
     2667;2014041023;   3;   0;   0.0;   0;eor
     2667;2014041100;   3;   0;   0.0;-999;eor
     2667;2014041101;   3;   0;   0.0;   0;eor
     2667;2014041102;   3;   0;   0.0;   0;eor
     2667;2014041103;   3;   0;   0.0;-999;eor
     2667;2014041104;   3;   0;   0.0;   0;eor
     2667;2014041105;   3;   0;   0.0;   0;eor
     2667;2014041106;   3;   0;   0.0;-999;eor
     2667;2014041107;   3;   0;   0.0;   0;eor
     2667;2014041108;   3;   0;   0.0;   0;eor
     2667;2014041109;   3;   0;   0.0;-999;eor
     2667;2014041110;   3;   0;   0.0;   0;eor
     2667;2014041111;   3;   0;   0.0;   0;eor
     2667;2014041112;   3;   0;   0.0;-999;eor
     2667;2014041113;   3;   0;   0.0;   0;eor
     2667;2014041114;   3;   0;   0.0;   0;eor
     2667;2014041115;   3;   0;   0.0;-999;eor
     2667;2014041116;   3;   0;   0.0;   0;eor
     2667;2014041117;   3;   0;   0.0;   0;eor
     2667;2014041118;   3;   0;   0.0;-999;eor
     2667;2014041119;   3;   0;   0.0;   0;eor
     2667;2014041120;   3;   0;   0.0;   0;eor
     2667;2014041121;   3;   0;   0.0;-999;eor
     2667;2014041122;   3;   0;   0.0;   0;eor
     2667;2014041123;   3;   0;   0.0;   0;eor
     2667;2014041200;   3;   0;   0.0;-999;eor
     2667;2014041201;   3;   0;   0.0;   0;eor
     2667;2014041202;   3;   0;   0.0;   0;eor
     2667;2014041203;   3;   0;   0.0;-999;eor
     2667;2014041204;   3;   0;   0.0;   0;eor
     2667;2014041205;   3;   0;   0.0;   0;eor
     2667;2014041206;   3;   0;   0.0;-999;eor
     2667;2014041207;   3;   0;   0.0;   0;eor
     2667;2014041208;   3;   0;   0.0;   0;eor
     2667;2014041209;   3;   0;   0.0;-999;eor
     2667;2014041210;   3;   0;   0.0;   0;eor
     2667;2014041211;   3;   0;   0.0;   0;eor
     2667;2014041212;   3;   0;   0.0;-999;eor
     2667;2014041213;   3;   0;   0.0;   0;eor
     2667;2014041214;   3;   0;   0.0;   0;eor
     2667;2014041215;   3;   0;   0.0;-999;eor
     2667;2014041216;   3;   0;   0.0;   0;eor
     2667;2014041217;   3;   0;   0.0;   0;eor
     2667;2014041218;   3;   0;   0.0;-999;eor
     2667;2014041219;   3;   0;   0.0;   0;eor
     2667;2014041220;   3;   0;   0.0;   0;eor
     2667;2014041221;   3;   0;   0.0;-999;eor
     2667;2014041222;   3;   0;   0.0;   0;eor
     2667;2014041223;   3;   0;   0.0;   0;eor
     2667;2014041300;   3;   0;   0.0;-999;eor
     2667;2014041301;   3;   0;   0.0;   0;eor
     2667;2014041302;   3;   0;   0.0;   0;eor
     2667;2014041303;   3;   0;   0.0;-999;eor
     2667;2014041304;   3;   0;   0.0;   0;eor
     2667;2014041305;   3;   0;   0.0;   0;eor
     2667;2014041306;   3;   0;   0.0;-999;eor
     2667;2014041307;   3;   0;   0.0;   0;eor
     2667;2014041308;   3;   0;   0.0;   0;eor
     2667;2014041309;   3;   0;   0.0;-999;eor
     2667;2014041310;   3;   0;   0.0;   0;eor
     2667;2014041311;   3;   0;   0.0;   0;eor
     2667;2014041312;   3;   0;   0.0;-999;eor
     2667;2014041313;   3;   0;   0.0;   0;eor
     2667;2014041314;   3;   0;   0.0;   0;eor
     2667;2014041315;   3;   0;   0.0;-999;eor
     2667;2014041316;   3;   0;   0.0;   0;eor
     2667;2014041317;   3;   0;   0.0;   0;eor
     2667;2014041318;   3;   0;   0.0;-999;eor
     2667;2014041319;   3;   0;   0.0;   0;eor
     2667;2014041320;   3;   0;   0.0;   0;eor
     2667;2014041321;   3;   0;   0.0;-999;eor
     2667;2014041322;   3;   0;   0.0;   0;eor
     2667;2014041323;   3;   0;   0.0;   0;eor
     2667;2014041400;   3;   0;   0.0;-999;eor
     2667;2014041401;   3;   0;   0.0;   0;eor
     2667;2014041402;   3;   0;   0.0;   0;eor
     2667;2014041403;   3;   0;   0.0;-999;eor
     2667;2014041404;   3;   0;   0.0;   0;eor
     2667;2014041405;   3;   0;   0.0;   0;eor
     2667;2014041406;   3;   1;   0.0;-999;eor
     2667;2014041407;   3;   1;   2.1;   8;eor
     2667;2014041408;   3;   1;   1.3;   6;eor
     2667;2014041409;   3;   0;   0.0;-999;eor
     2667;2014041410;   3;   1;   0.0;   6;eor
     2667;2014041411;   3;   1;   0.0;   6;eor
     2667;2014041412;   3;   1;   0.2;-999;eor
     2667;2014041413;   3;   1;   0.0;   6;eor
     2667;2014041414;   3;   1;   0.3;   6;eor
     2667;2014041415;   3;   1;   0.3;-999;eor
     2667;2014041416;   3;   0;   0.0;   0;eor
     2667;2014041417;   3;   1;   0.1;   6;eor
     2667;2014041418;   3;   1;   0.1;-999;eor
     2667;2014041419;   3;   1;   0.0;   6;eor
     2667;2014041420;   3;   1;   0.0;   6;eor
     2667;2014041421;   3;   0;   0.0;-999;eor
     2667;2014041422;   3;   1;   1.2;   8;eor
     2667;2014041423;   3;   0;   0.0;   0;eor
     2667;2014041500;   3;   0;   0.0;-999;eor
     2667;2014041501;   3;   0;   0.0;   0;eor
     2667;2014041502;   3;   0;   0.0;   0;eor
     2667;2014041503;   3;   0;   0.0;-999;eor
     2667;2014041504;   3;   0;   0.0;   0;eor
     2667;2014041505;   3;   0;   0.0;   0;eor
     2667;2014041506;   3;   0;   0.0;-999;eor
     2667;2014041507;   3;   0;   0.0;   0;eor
     2667;2014041508;   3;   0;   0.0;   0;eor
     2667;2014041509;   3;   1;   0.0;-999;eor
     2667;2014041510;   3;   0;   0.0;   0;eor
     2667;2014041511;   3;   0;   0.0;   0;eor
     2667;2014041512;   3;   0;   0.0;-999;eor
     2667;2014041513;   3;   0;   0.0;   0;eor
     2667;2014041514;   3;   0;   0.0;   0;eor
     2667;2014041515;   3;   0;   0.0;-999;eor
     2667;2014041516;   3;   0;   0.0;   0;eor
     2667;2014041517;   3;   0;   0.0;   0;eor
     2667;2014041518;   3;   0;   0.0;-999;eor
     2667;2014041519;   3;   0;   0.0;   0;eor
     2667;2014041520;   3;   0;   0.0;   0;eor
     2667;2014041521;   3;   0;   0.0;-999;eor
     2667;2014041522;   3;   0;   0.0;   0;eor
     2667;2014041523;   3;   0;   0.0;   0;eor
     2667;2014041600;   3;   0;   0.0;-999;eor
     2667;2014041601;   3;   0;   0.0;   0;eor
     2667;2014041602;   3;   0;   0.0;   0;eor
     2667;2014041603;   3;   0;   0.0;-999;eor
     2667;2014041604;   3;   0;   0.0;   0;eor
     2667;2014041605;   3;   0;   0.0;   0;eor
     2667;2014041606;   3;   0;   0.0;-999;eor
     2667;2014041607;   3;   0;   0.0;   0;eor
     2667;2014041608;   3;   0;   0.0;   0;eor
     2667;2014041609;   3;   0;   0.0;-999;eor
     2667;2014041610;   3;   0;   0.0;   0;eor
     2667;2014041611;   3;   0;   0.0;   0;eor
     2667;2014041612;   3;   0;   0.0;-999;eor
     2667;2014041613;   3;   0;   0.0;   0;eor
     2667;2014041614;   3;   0;   0.0;   0;eor
     2667;2014041615;   3;   0;   0.0;-999;eor
     2667;2014041616;   3;   0;   0.0;   0;eor
     2667;2014041617;   3;   0;   0.0;   0;eor
     2667;2014041618;   3;   0;   0.0;-999;eor
     2667;2014041619;   3;   0;   0.0;   0;eor
     2667;2014041620;   3;   0;   0.0;   0;eor
     2667;2014041621;   3;   0;   0.0;-999;eor
     2667;2014041622;   3;   0;   0.0;   0;eor
     2667;2014041623;   3;   0;   0.0;   0;eor
     2667;2014041700;   3;   0;   0.0;-999;eor
     2667;2014041701;   3;   0;   0.0;   0;eor
     2667;2014041702;   3;   0;   0.0;   0;eor
     2667;2014041703;   3;   0;   0.0;-999;eor
     2667;2014041704;   3;   0;   0.0;   0;eor
     2667;2014041705;   3;   0;   0.0;   0;eor
     2667;2014041706;   3;   0;   0.0;-999;eor
     2667;2014041707;   3;   0;   0.0;   0;eor
     2667;2014041708;   3;   0;   0.0;   0;eor
     2667;2014041709;   3;   0;   0.0;-999;eor
     2667;2014041710;   3;   0;   0.0;   0;eor
     2667;2014041711;   3;   0;   0.0;   0;eor
     2667;2014041712;   3;   0;   0.0;-999;eor
     2667;2014041713;   3;   0;   0.0;   0;eor
     2667;2014041714;   3;   0;   0.0;   0;eor
     2667;2014041715;   3;   0;   0.0;-999;eor
     2667;2014041716;   3;   0;   0.0;   0;eor
     2667;2014041717;   3;   0;   0.0;   0;eor
     2667;2014041718;   3;   0;   0.0;-999;eor
     2667;2014041719;   3;   0;   0.0;   0;eor
     2667;2014041720;   3;   0;   0.0;   0;eor
     2667;2014041721;   3;   1;   0.0;-999;eor
     2667;2014041722;   3;   1;   0.0;   6;eor
     2667;2014041723;   3;   0;   0.0;   0;eor
     2667;2014041800;   3;   1;   0.0;-999;eor
     2667;2014041801;   3;   1;   0.2;   6;eor
     2667;2014041802;   3;   1;   0.4;   6;eor
     2667;2014041803;   3;   1;   0.1;-999;eor
     2667;2014041804;   3;   0;   0.0;   0;eor
     2667;2014041805;   3;   0;   0.0;   0;eor
     2667;2014041806;   3;   0;   0.0;-999;eor
     2667;2014041807;   3;   0;   0.0;   0;eor
     2667;2014041808;   3;   0;   0.0;   0;eor
     2667;2014041809;   3;   0;   0.0;-999;eor
     2667;2014041810;   3;   0;   0.0;   0;eor
     2667;2014041811;   3;   0;   0.0;   0;eor
     2667;2014041812;   3;   0;   0.0;-999;eor
     2667;2014041813;   3;   0;   0.0;   0;eor
     2667;2014041814;   3;   0;   0.0;   0;eor
     2667;2014041815;   3;   0;   0.0;-999;eor
     2667;2014041816;   3;   0;   0.0;   0;eor
     2667;2014041817;   3;   0;   0.0;   0;eor
     2667;2014041818;   3;   0;   0.0;-999;eor
     2667;2014041819;   3;   1;   0.0;   6;eor
     2667;2014041820;   3;   0;   0.0;   0;eor
     2667;2014041821;   3;   0;   0.0;-999;eor
     2667;2014041822;   3;   0;   0.0;   0;eor
     2667;2014041823;   3;   0;   0.0;   0;eor
     2667;2014041900;   3;   0;   0.0;-999;eor
     2667;2014041901;   3;   0;   0.0;   0;eor
     2667;2014041902;   3;   0;   0.0;   0;eor
     2667;2014041903;   3;   0;   0.0;-999;eor
     2667;2014041904;   3;   0;   0.0;   0;eor
     2667;2014041905;   3;   0;   0.0;   0;eor
     2667;2014041906;   3;   0;   0.0;-999;eor
     2667;2014041907;   3;   0;   0.0;   0;eor
     2667;2014041908;   3;   0;   0.0;   0;eor
     2667;2014041909;   3;   0;   0.0;-999;eor
     2667;2014041910;   3;   0;   0.0;   0;eor
     2667;2014041911;   3;   0;   0.0;   0;eor
     2667;2014041912;   3;   0;   0.0;-999;eor
     2667;2014041913;   3;   0;   0.0;   0;eor
     2667;2014041914;   3;   0;   0.0;   0;eor
     2667;2014041915;   3;   0;   0.0;-999;eor
     2667;2014041916;   3;   0;   0.0;   0;eor
     2667;2014041917;   3;   0;   0.0;   0;eor
     2667;2014041918;   3;   0;   0.0;-999;eor
     2667;2014041919;   3;   0;   0.0;   0;eor
     2667;2014041920;   3;   0;   0.0;   0;eor
     2667;2014041921;   3;   0;   0.0;-999;eor
     2667;2014041922;   3;   0;   0.0;   0;eor
     2667;2014041923;   3;   0;   0.0;   0;eor
     2667;2014042000;   3;   0;   0.0;-999;eor
     2667;2014042001;   3;   0;   0.0;   0;eor
     2667;2014042002;   3;   0;   0.0;   0;eor
     2667;2014042003;   3;   0;   0.0;-999;eor
     2667;2014042004;   3;   0;   0.0;   0;eor
     2667;2014042005;   3;   0;   0.0;   0;eor
     2667;2014042006;   3;   0;   0.0;-999;eor
     2667;2014042007;   3;   0;   0.0;   0;eor
     2667;2014042008;   3;   0;   0.0;   0;eor
     2667;2014042009;   3;   0;   0.0;-999;eor
     2667;2014042010;   3;   0;   0.0;   0;eor
     2667;2014042011;   3;   0;   0.0;   0;eor
     2667;2014042012;   3;   0;   0.0;-999;eor
     2667;2014042013;   3;   0;   0.0;   0;eor
     2667;2014042014;   3;   0;   0.0;   0;eor
     2667;2014042015;   3;   0;   0.0;-999;eor
     2667;2014042016;   3;   0;   0.0;   0;eor
     2667;2014042017;   3;   0;   0.0;   0;eor
     2667;2014042018;   3;   0;   0.0;-999;eor
     2667;2014042019;   3;   0;   0.0;   0;eor
     2667;2014042020;   3;   0;   0.0;   0;eor
     2667;2014042021;   3;   0;   0.0;-999;eor
     2667;2014042022;   3;   0;   0.0;   0;eor
     2667;2014042023;   3;   0;   0.0;   0;eor
     2667;2014042100;   3;   0;   0.0;-999;eor
     2667;2014042101;   3;   0;   0.0;   0;eor
     2667;2014042102;   3;   0;   0.0;   0;eor
     2667;2014042103;   3;   0;   0.0;-999;eor
     2667;2014042104;   3;   0;   0.0;   0;eor
     2667;2014042105;   3;   0;   0.0;   0;eor
     2667;2014042106;   3;   0;   0.0;-999;eor
     2667;2014042107;   3;   0;   0.0;   0;eor
     2667;2014042108;   3;   0;   0.0;   0;eor
     2667;2014042109;   3;   0;   0.0;-999;eor
     2667;2014042110;   3;   1;   0.3;   6;eor
     2667;2014042111;   3;   0;   0.0;   0;eor
     2667;2014042112;   3;   0;   0.0;-999;eor
     2667;2014042113;   3;   1;   0.0;   6;eor
     2667;2014042114;   3;   1;   0.0;   6;eor
     2667;2014042115;   3;   1;   0.0;-999;eor
     2667;2014042116;   3;   0;   0.0;   0;eor
     2667;2014042117;   3;   0;   0.0;   0;eor
     2667;2014042118;   3;   0;   0.0;-999;eor
     2667;2014042119;   3;   0;   0.0;   0;eor
     2667;2014042120;   3;   1;   0.0;   6;eor
     2667;2014042121;   3;   1;   0.2;-999;eor
     2667;2014042122;   3;   0;   0.0;   0;eor
     2667;2014042123;   3;   0;   0.0;   0;eor
     2667;2014042200;   3;   0;   0.0;-999;eor
     2667;2014042201;   3;   0;   0.0;   0;eor
     2667;2014042202;   3;   0;   0.0;   0;eor
     2667;2014042203;   3;   0;   0.0;-999;eor
     2667;2014042204;   3;   0;   0.0;   0;eor
     2667;2014042205;   3;   0;   0.0;   0;eor
     2667;2014042206;   3;   0;   0.0;-999;eor
     2667;2014042207;   3;   0;   0.0;   0;eor
     2667;2014042208;   3;   0;   0.0;   0;eor
     2667;2014042209;   3;   0;   0.0;-999;eor
     2667;2014042210;   3;   0;   0.0;   0;eor
     2667;2014042211;   3;   0;   0.0;   0;eor
     2667;2014042212;   3;   0;   0.0;-999;eor
     2667;2014042213;   3;   0;   0.0;   0;eor
     2667;2014042214;   3;   1;   0.0;   6;eor
     2667;2014042215;   3;   1;   1.0;-999;eor
     2667;2014042216;   3;   0;   0.0;   0;eor
     2667;2014042217;   3;   0;   0.0;   0;eor
     2667;2014042218;   3;   0;   0.0;-999;eor
     2667;2014042219;   3;   0;   0.0;   0;eor
     2667;2014042220;   3;   1;   0.0;   6;eor
     2667;2014042221;   3;   1;   0.5;-999;eor
     2667;2014042222;   3;   0;   0.0;   0;eor
     2667;2014042223;   3;   0;   0.0;   0;eor
     2667;2014042300;   3;   0;   0.0;-999;eor
     2667;2014042301;   3;   0;   0.0;   0;eor
     2667;2014042302;   3;   0;   0.0;   0;eor
     2667;2014042303;   3;   0;   0.0;-999;eor
     2667;2014042304;   3;   0;   0.0;   0;eor
     2667;2014042305;   3;   0;   0.0;   0;eor
     2667;2014042306;   3;   0;   0.0;-999;eor
     2667;2014042307;   3;   0;   0.0;   0;eor
     2667;2014042308;   3;   0;   0.0;   0;eor
     2667;2014042309;   3;   1;   0.0;-999;eor
     2667;2014042310;   3;   0;   0.0;   0;eor
     2667;2014042311;   3;   0;   0.0;   0;eor
     2667;2014042312;   3;   0;   0.0;-999;eor
     2667;2014042313;   3;   0;   0.0;   0;eor
     2667;2014042314;   3;   0;   0.0;   0;eor
     2667;2014042315;   3;   0;   0.0;-999;eor
     2667;2014042316;   3;   0;   0.0;   0;eor
     2667;2014042317;   3;   0;   0.0;   0;eor
     2667;2014042318;   3;   0;   0.0;-999;eor
     2667;2014042319;   3;   0;   0.0;   0;eor
     2667;2014042320;   3;   0;   0.0;   0;eor
     2667;2014042321;   3;   0;   0.0;-999;eor
     2667;2014042322;   3;   0;   0.0;   0;eor
     2667;2014042323;   3;   0;   0.0;   0;eor
     2667;2014042400;   3;   0;   0.0;-999;eor
     2667;2014042401;   3;   0;   0.0;   0;eor
     2667;2014042402;   3;   0;   0.0;   0;eor
     2667;2014042403;   3;   0;   0.0;-999;eor
     2667;2014042404;   3;   0;   0.0;   0;eor
     2667;2014042405;   3;   0;   0.0;   0;eor
     2667;2014042406;   3;   0;   0.0;-999;eor
     2667;2014042407;   3;   1;   0.0;   6;eor
     2667;2014042408;   3;   0;   0.0;   0;eor
     2667;2014042409;   3;   1;   0.0;-999;eor
     2667;2014042410;   3;   1;   0.0;   6;eor
     2667;2014042411;   3;   0;   0.0;   0;eor
     2667;2014042412;   3;   0;   0.0;-999;eor
     2667;2014042413;   3;   0;   0.0;   0;eor
     2667;2014042414;   3;   0;   0.0;   0;eor
     2667;2014042415;   3;   1;   0.0;-999;eor
     2667;2014042416;   3;   1;   0.1;   6;eor
     2667;2014042417;   3;   1;   0.5;   6;eor
     2667;2014042418;   3;   1;   0.2;-999;eor
     2667;2014042419;   3;   1;   0.0;   6;eor
     2667;2014042420;   3;   1;   2.2;   6;eor
     2667;2014042421;   3;   0;   0.0;-999;eor
     2667;2014042422;   3;   0;   0.0;   0;eor
     2667;2014042423;   3;   0;   0.0;   0;eor
     2667;2014042500;   3;   0;   0.0;-999;eor
     2667;2014042501;   3;   0;   0.0;   0;eor
     2667;2014042502;   3;   0;   0.0;   0;eor
     2667;2014042503;   3;   0;   0.0;-999;eor
     2667;2014042504;   3;   0;   0.0;   0;eor
     2667;2014042505;   3;   0;   0.0;   0;eor
     2667;2014042506;   3;   0;   0.0;-999;eor
     2667;2014042507;   3;   0;   0.0;   0;eor
     2667;2014042508;   3;   0;   0.0;   0;eor
     2667;2014042509;   3;   0;   0.0;-999;eor
     2667;2014042510;   3;   0;   0.0;   0;eor
     2667;2014042511;   3;   0;   0.0;   0;eor
     2667;2014042512;   3;   0;   0.0;-999;eor
     2667;2014042513;   3;   0;   0.0;   0;eor
     2667;2014042514;   3;   0;   0.0;   0;eor
     2667;2014042515;   3;   0;   0.0;-999;eor
     2667;2014042516;   3;   0;   0.0;   0;eor
     2667;2014042517;   3;   0;   0.0;   0;eor
     2667;2014042518;   3;   1;   0.0;-999;eor
     2667;2014042519;   3;   1;   0.9;   6;eor
     2667;2014042520;   3;   0;   0.0;   0;eor
     2667;2014042521;   3;   0;   0.0;-999;eor
     2667;2014042522;   3;   0;   0.0;   0;eor
     2667;2014042523;   3;   0;   0.0;   0;eor
     2667;2014042600;   3;   0;   0.0;-999;eor
     2667;2014042601;   3;   0;   0.0;   0;eor
     2667;2014042602;   3;   0;   0.0;   0;eor
     2667;2014042603;   3;   0;   0.0;-999;eor
     2667;2014042604;   3;   0;   0.0;   0;eor
     2667;2014042605;   3;   0;   0.0;   0;eor
     2667;2014042606;   3;   0;   0.0;-999;eor
     2667;2014042607;   3;   0;   0.0;   0;eor
     2667;2014042608;   3;   0;   0.0;   0;eor
     2667;2014042609;   3;   0;   0.0;-999;eor
     2667;2014042610;   3;   0;   0.0;   0;eor
     2667;2014042611;   3;   0;   0.0;   0;eor
     2667;2014042612;   3;   0;   0.0;-999;eor
     2667;2014042613;   3;   0;   0.0;   0;eor
     2667;2014042614;   3;   0;   0.0;   0;eor
     2667;2014042615;   3;   0;   0.0;-999;eor
     2667;2014042616;   3;   1;   0.0;   6;eor
     2667;2014042617;   3;   1;   0.0;   6;eor
     2667;2014042618;   3;   1;   0.0;-999;eor
     2667;2014042619;   3;   1;   0.0;   6;eor
     2667;2014042620;   3;   1;   0.4;   6;eor
     2667;2014042621;   3;   1;   0.0;-999;eor
     2667;2014042622;   3;   1;   0.0;   6;eor
     2667;2014042623;   3;   1;   0.0;   6;eor
     2667;2014042700;   3;   1;   0.0;-999;eor
     2667;2014042701;   3;   1;   0.0;   6;eor
     2667;2014042702;   3;   1;   0.0;   6;eor
     2667;2014042703;   3;   1;   0.1;-999;eor
     2667;2014042704;   3;   1;   0.2;   6;eor
     2667;2014042705;   3;   1;   1.4;   6;eor
     2667;2014042706;   3;   1;   2.8;-999;eor
     2667;2014042707;   3;   1;   1.9;   6;eor
     2667;2014042708;   3;   1;   1.4;   6;eor
     2667;2014042709;   3;   1;   0.7;-999;eor
     2667;2014042710;   3;   1;   0.2;   6;eor
     2667;2014042711;   3;   1;   0.0;   6;eor
     2667;2014042712;   3;   0;   0.0;-999;eor
     2667;2014042713;   3;   0;   0.0;   0;eor
     2667;2014042714;   3;   0;   0.0;   0;eor
     2667;2014042715;   3;   0;   0.0;-999;eor
     2667;2014042716;   3;   0;   0.0;   0;eor
     2667;2014042717;   3;   0;   0.0;   0;eor
     2667;2014042718;   3;   0;   0.0;-999;eor
     2667;2014042719;   3;   0;   0.0;   0;eor
     2667;2014042720;   3;   0;   0.0;   0;eor
     2667;2014042721;   3;   0;   0.0;-999;eor
     2667;2014042722;   3;   0;   0.0;   0;eor
     2667;2014042723;   3;   0;   0.0;   0;eor
     2667;2014042800;   3;   0;   0.0;-999;eor
     2667;2014042801;   3;   0;   0.0;   0;eor
     2667;2014042802;   3;   0;   0.0;   0;eor
     2667;2014042803;   3;   0;   0.0;-999;eor
     2667;2014042804;   3;   0;   0.0;   0;eor
     2667;2014042805;   3;   0;   0.0;   0;eor
     2667;2014042806;   3;   1;   0.0;-999;eor
     2667;2014042807;   3;   1;   0.0;   6;eor
     2667;2014042808;   3;   0;   0.0;   0;eor
     2667;2014042809;   3;   1;   0.0;-999;eor
     2667;2014042810;   3;   1;   0.0;   6;eor
     2667;2014042811;   3;   0;   0.0;   0;eor
     2667;2014042812;   3;   0;   0.0;-999;eor
     2667;2014042813;   3;   0;   0.0;   0;eor
     2667;2014042814;   3;   0;   0.0;   0;eor
     2667;2014042815;   3;   0;   0.0;-999;eor
     2667;2014042816;   3;   0;   0.0;   0;eor
     2667;2014042817;   3;   0;   0.0;   0;eor
     2667;2014042818;   3;   0;   0.0;-999;eor
     2667;2014042819;   3;   0;   0.0;   0;eor
     2667;2014042820;   3;   0;   0.0;   0;eor
     2667;2014042821;   3;   0;   0.0;-999;eor
     2667;2014042822;   3;   1;   0.0;   6;eor
     2667;2014042823;   3;   1;   1.1;   6;eor
