STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; STRUKTUR_VERSION; LUFTTEMPERATUR;REL_FEUCHTE;eor
  2667;2014080216;   7;  38;  23.6;  60.0;eor
  2667;2014080217;   7;  38;  20.2;  90.0;eor
  2667;2014080218;   7;  38;  20.7;  89.0;eor
  2667;2014080219;   7;  38;  19.8;  92.0;eor
  2667;2014080220;   7;  38;  18.9;  92.0;eor
  2667;2014080221;   7;  38;  17.8;  96.0;eor
  2667;2014080222;   7;  38;  18.1;  96.0;eor
  2667;2014080223;   7;  38;  17.2;  97.0;eor
  2667;2014080300;   7;  38;  17.8;  93.0;eor
  2667;2014080301;   7;  38;  18.0;  93.0;eor
  2667;2014080302;   7;  38;  17.1;  96.0;eor
  2667;2014080303;   7;  38;  17.6;  94.0;eor
  2667;2014080304;   7;  38;  17.1;  94.0;eor
  2667;2014080305;   7;  38;  16.7;  96.0;eor
  2667;2014080306;   7;  38;  17.4;  95.0;eor
  2667;2014080307;   7;  38;  20.1;  80.0;eor
  2667;2014080308;   7;  38;  20.9;  72.0;eor
  2667;2014080309;   7;  38;  21.8;  64.0;eor
  2667;2014080310;   7;  38;  23.3;  66.0;eor
  2667;2014080311;   7;  38;  23.4;  64.0;eor
  2667;2014080312;   7;  38;  21.9;  78.0;eor
  2667;2014080313;   7;  38;  23.3;  68.0;eor
  2667;2014080314;   7;  38;  23.9;  66.0;eor
  2667;2014080315;   7;  38;  24.1;  62.0;eor
  2667;2014080316;   7;  38;  24.1;  59.0;eor
  2667;2014080317;   7;  38;  23.2;  67.0;eor
  2667;2014080318;   7;  38;  23.5;  69.0;eor
  2667;2014080319;   7;  38;  21.3;  82.0;eor
  2667;2014080320;   7;  38;  21.2;  77.0;eor
  2667;2014080321;   7;  38;  16.3;  99.0;eor
  2667;2014080322;   7;  38;  16.0;  99.0;eor
  2667;2014080323;   7;  38;  15.5;  99.0;eor
  2667;2014080400;   7;  38;  15.7;  99.0;eor
  2667;2014080401;   7;  38;  15.8;  99.0;eor
  2667;2014080402;   7;  38;  15.7;  99.0;eor
  2667;2014080403;   7;  38;  15.9;  98.0;eor
  2667;2014080404;   7;  38;  15.1;  97.0;eor
  2667;2014080405;   7;  38;  16.1;  99.0;eor
  2667;2014080406;   7;  38;  16.7;  98.0;eor
  2667;2014080407;   7;  38;  18.0;  92.0;eor
  2667;2014080408;   7;  38;  18.1;  90.0;eor
  2667;2014080409;   7;  38;  19.0;  86.0;eor
  2667;2014080410;   7;  38;  19.6;  83.0;eor
  2667;2014080411;   7;  38;  20.4;  76.0;eor
  2667;2014080412;   7;  38;  22.1;  70.0;eor
  2667;2014080413;   7;  38;  22.8;  62.0;eor
  2667;2014080414;   7;  38;  22.7;  58.0;eor
  2667;2014080415;   7;  38;  19.7;  82.0;eor
  2667;2014080416;   7;  38;  19.2;  90.0;eor
  2667;2014080417;   7;  38;  19.8;  84.0;eor
  2667;2014080418;   7;  38;  19.0;  90.0;eor
  2667;2014080419;   7;  38;  18.1;  89.0;eor
  2667;2014080420;   7;  38;  18.0;  92.0;eor
  2667;2014080421;   7;  38;  17.7;  89.0;eor
  2667;2014080422;   7;  38;  17.0;  94.0;eor
  2667;2014080423;   7;  38;  16.8;  96.0;eor
  2667;2014080500;   7;  38;  16.7;  96.0;eor
  2667;2014080501;   7;  38;  16.2;  93.0;eor
  2667;2014080502;   7;  38;  15.3;  96.0;eor
  2667;2014080503;   7;  38;  15.2;  96.0;eor
  2667;2014080504;   7;  38;  15.3;  97.0;eor
  2667;2014080505;   7;  38;  15.2;  96.0;eor
  2667;2014080506;   7;  38;  16.0;  96.0;eor
  2667;2014080507;   7;  38;  17.0;  94.0;eor
  2667;2014080508;   7;  38;  17.8;  84.0;eor
  2667;2014080509;   7;  38;  19.0;  74.0;eor
  2667;2014080510;   7;  38;  19.8;  69.0;eor
  2667;2014080511;   7;  38;  21.5;  60.0;eor
  2667;2014080512;   7;  38;  22.5;  51.0;eor
  2667;2014080513;   7;  38;  22.6;  50.0;eor
  2667;2014080514;   7;  38;  23.3;  44.0;eor
  2667;2014080515;   7;  38;  23.1;  40.0;eor
  2667;2014080516;   7;  38;  23.2;  41.0;eor
  2667;2014080517;   7;  38;  22.9;  45.0;eor
  2667;2014080518;   7;  38;  22.5;  51.0;eor
  2667;2014080519;   7;  38;  19.1;  77.0;eor
  2667;2014080520;   7;  38;  16.9;  84.0;eor
  2667;2014080521;   7;  38;  16.3;  89.0;eor
  2667;2014080522;   7;  38;  14.1;  96.0;eor
  2667;2014080523;   7;  38;  13.8;  96.0;eor
  2667;2014080600;   7;  38;  13.1;  97.0;eor
  2667;2014080601;   7;  38;  12.1;  97.0;eor
  2667;2014080602;   7;  38;  13.0;  97.0;eor
  2667;2014080603;   7;  38;  12.5;  95.0;eor
  2667;2014080604;   7;  38;  13.0;  93.0;eor
  2667;2014080605;   7;  38;  13.5;  90.0;eor
  2667;2014080606;   7;  38;  14.7;  88.0;eor
  2667;2014080607;   7;  38;  16.9;  81.0;eor
  2667;2014080608;   7;  38;  18.7;  76.0;eor
  2667;2014080609;   7;  38;  20.8;  69.0;eor
  2667;2014080610;   7;  38;  23.0;  55.0;eor
  2667;2014080611;   7;  38;  23.8;  46.0;eor
  2667;2014080612;   7;  38;  23.5;  47.0;eor
  2667;2014080613;   7;  38;  24.6;  46.0;eor
  2667;2014080614;   7;  38;  24.4;  45.0;eor
  2667;2014080615;   7;  38;  24.2;  45.0;eor
  2667;2014080616;   7;  38;  23.8;  47.0;eor
  2667;2014080617;   7;  38;  19.6;  76.0;eor
  2667;2014080618;   7;  38;  18.3;  85.0;eor
  2667;2014080619;   7;  38;  17.9;  88.0;eor
  2667;2014080620;   7;  38;  17.2;  91.0;eor
  2667;2014080621;   7;  38;  17.1;  86.0;eor
  2667;2014080622;   7;  38;  16.7;  88.0;eor
  2667;2014080623;   7;  38;  17.0;  83.0;eor
  2667;2014080700;   7;  38;  15.6;  95.0;eor
  2667;2014080701;   7;  38;  15.5;  96.0;eor
  2667;2014080702;   7;  38;  15.5;  96.0;eor
  2667;2014080703;   7;  38;  15.8;  94.0;eor
  2667;2014080704;   7;  38;  15.8;  95.0;eor
  2667;2014080705;   7;  38;  16.0;  95.0;eor
  2667;2014080706;   7;  38;  16.6;  96.0;eor
  2667;2014080707;   7;  38;  18.5;  90.0;eor
  2667;2014080708;   7;  38;  18.8;  85.0;eor
  2667;2014080709;   7;  38;  20.1;  73.0;eor
  2667;2014080710;   7;  38;  21.4;  73.0;eor
  2667;2014080711;   7;  38;  21.9;  63.0;eor
  2667;2014080712;   7;  38;  22.5;  58.0;eor
  2667;2014080713;   7;  38;  23.6;  56.0;eor
  2667;2014080714;   7;  38;  23.7;  52.0;eor
  2667;2014080715;   7;  38;  23.0;  59.0;eor
  2667;2014080716;   7;  38;  23.8;  53.0;eor
  2667;2014080717;   7;  38;  21.7;  70.0;eor
  2667;2014080718;   7;  38;  21.7;  70.0;eor
  2667;2014080719;   7;  38;  19.5;  83.0;eor
  2667;2014080720;   7;  38;  17.6;  92.0;eor
  2667;2014080721;   7;  38;  16.6;  91.0;eor
  2667;2014080722;   7;  38;  16.9;  91.0;eor
  2667;2014080723;   7;  38;  16.1;  94.0;eor
  2667;2014080800;   7;  38;  15.3;  94.0;eor
  2667;2014080801;   7;  38;  15.1;  93.0;eor
  2667;2014080802;   7;  38;  15.0;  96.0;eor
  2667;2014080803;   7;  38;  16.0;  93.0;eor
  2667;2014080804;   7;  38;  16.2;  90.0;eor
  2667;2014080805;   7;  38;  16.1;  90.0;eor
  2667;2014080806;   7;  38;  17.3;  85.0;eor
  2667;2014080807;   7;  38;  19.2;  78.0;eor
  2667;2014080808;   7;  38;  21.6;  70.0;eor
  2667;2014080809;   7;  38;  24.1;  65.0;eor
  2667;2014080810;   7;  38;  25.2;  54.0;eor
  2667;2014080811;   7;  38;  25.5;  52.0;eor
  2667;2014080812;   7;  38;  25.9;  50.0;eor
  2667;2014080813;   7;  38;  26.5;  52.0;eor
  2667;2014080814;   7;  38;  25.7;  53.0;eor
  2667;2014080815;   7;  38;  21.8;  74.0;eor
  2667;2014080816;   7;  38;  20.1;  92.0;eor
  2667;2014080817;   7;  38;  19.9;  89.0;eor
  2667;2014080818;   7;  38;  19.8;  90.0;eor
  2667;2014080819;   7;  38;  20.0;  88.0;eor
  2667;2014080820;   7;  38;  20.1;  86.0;eor
  2667;2014080821;   7;  38;  20.3;  83.0;eor
  2667;2014080822;   7;  38;  20.2;  81.0;eor
  2667;2014080823;   7;  38;  20.2;  83.0;eor
  2667;2014080900;   7;  38;  19.1;  92.0;eor
  2667;2014080901;   7;  38;  18.2;  94.0;eor
  2667;2014080902;   7;  38;  17.9;  93.0;eor
  2667;2014080903;   7;  38;  17.6;  94.0;eor
  2667;2014080904;   7;  38;  18.1;  92.0;eor
  2667;2014080905;   7;  38;  18.2;  88.0;eor
  2667;2014080906;   7;  38;  19.3;  83.0;eor
  2667;2014080907;   7;  38;  18.8;  88.0;eor
  2667;2014080908;   7;  38;  18.6;  87.0;eor
  2667;2014080909;   7;  38;  18.9;  80.0;eor
  2667;2014080910;   7;  38;  20.2;  69.0;eor
  2667;2014080911;   7;  38;  21.6;  62.0;eor
  2667;2014080912;   7;  38;  22.1;  55.0;eor
  2667;2014080913;   7;  38;  23.4;  53.0;eor
  2667;2014080914;   7;  38;  22.0;  53.0;eor
  2667;2014080915;   7;  38;  22.7;  49.0;eor
  2667;2014080916;   7;  38;  23.1;  48.0;eor
  2667;2014080917;   7;  38;  23.3;  47.0;eor
  2667;2014080918;   7;  38;  21.6;  60.0;eor
  2667;2014080919;   7;  38;  19.3;  72.0;eor
  2667;2014080920;   7;  38;  18.9;  71.0;eor
  2667;2014080921;   7;  38;  17.9;  74.0;eor
  2667;2014080922;   7;  38;  18.0;  75.0;eor
  2667;2014080923;   7;  38;  17.4;  77.0;eor
  2667;2014081000;   7;  38;  17.2;  77.0;eor
  2667;2014081001;   7;  38;  17.0;  78.0;eor
  2667;2014081002;   7;  38;  16.9;  78.0;eor
  2667;2014081003;   7;  38;  17.4;  75.0;eor
  2667;2014081004;   7;  38;  16.8;  76.0;eor
  2667;2014081005;   7;  38;  17.2;  75.0;eor
  2667;2014081006;   7;  38;  18.3;  73.0;eor
  2667;2014081007;   7;  38;  18.9;  75.0;eor
  2667;2014081008;   7;  38;  20.2;  72.0;eor
  2667;2014081009;   7;  38;  20.3;  74.0;eor
  2667;2014081010;   7;  38;  20.5;  76.0;eor
  2667;2014081011;   7;  38;  21.7;  74.0;eor
  2667;2014081012;   7;  38;  20.6;  86.0;eor
  2667;2014081013;   7;  38;  20.5;  89.0;eor
  2667;2014081014;   7;  38;  20.0;  94.0;eor
  2667;2014081015;   7;  38;  20.0;  95.0;eor
  2667;2014081016;   7;  38;  20.4;  92.0;eor
  2667;2014081017;   7;  38;  20.2;  92.0;eor
  2667;2014081018;   7;  38;  20.3;  91.0;eor
  2667;2014081019;   7;  38;  20.0;  89.0;eor
  2667;2014081020;   7;  38;  19.8;  90.0;eor
  2667;2014081021;   7;  38;  18.4;  82.0;eor
  2667;2014081022;   7;  38;  16.6;  83.0;eor
  2667;2014081023;   7;  38;  16.8;  77.0;eor
  2667;2014081100;   7;  38;  15.7;  78.0;eor
  2667;2014081101;   7;  38;  14.6;  81.0;eor
  2667;2014081102;   7;  38;  14.1;  80.0;eor
  2667;2014081103;   7;  38;  11.8;  90.0;eor
  2667;2014081104;   7;  38;  12.9;  89.0;eor
  2667;2014081105;   7;  38;  12.9;  87.0;eor
  2667;2014081106;   7;  38;  14.4;  79.0;eor
  2667;2014081107;   7;  38;  15.9;  73.0;eor
  2667;2014081108;   7;  38;  17.1;  70.0;eor
  2667;2014081109;   7;  38;  18.7;  65.0;eor
  2667;2014081110;   7;  38;  18.3;  60.0;eor
  2667;2014081111;   7;  38;  19.0;  56.0;eor
  2667;2014081112;   7;  38;  21.7;  48.0;eor
  2667;2014081113;   7;  38;  22.0;  45.0;eor
  2667;2014081114;   7;  38;  21.3;  44.0;eor
  2667;2014081115;   7;  38;  20.7;  48.0;eor
  2667;2014081116;   7;  38;  19.6;  58.0;eor
  2667;2014081117;   7;  38;  16.8;  82.0;eor
  2667;2014081118;   7;  38;  16.1;  75.0;eor
  2667;2014081119;   7;  38;  14.7;  86.0;eor
  2667;2014081120;   7;  38;  13.8;  92.0;eor
  2667;2014081121;   7;  38;  14.0;  87.0;eor
  2667;2014081122;   7;  38;  14.0;  87.0;eor
  2667;2014081123;   7;  38;  14.3;  87.0;eor
  2667;2014081200;   7;  38;  14.4;  85.0;eor
  2667;2014081201;   7;  38;  14.4;  87.0;eor
  2667;2014081202;   7;  38;  13.6;  88.0;eor
  2667;2014081203;   7;  38;  13.3;  91.0;eor
  2667;2014081204;   7;  38;  13.2;  89.0;eor
  2667;2014081205;   7;  38;  12.7;  92.0;eor
  2667;2014081206;   7;  38;  14.3;  86.0;eor
  2667;2014081207;   7;  38;  15.9;  78.0;eor
  2667;2014081208;   7;  38;  17.2;  68.0;eor
  2667;2014081209;   7;  38;  18.5;  59.0;eor
  2667;2014081210;   7;  38;  18.9;  59.0;eor
  2667;2014081211;   7;  38;  20.8;  50.0;eor
  2667;2014081212;   7;  38;  21.5;  44.0;eor
  2667;2014081213;   7;  38;  20.6;  46.0;eor
  2667;2014081214;   7;  38;  20.5;  49.0;eor
  2667;2014081215;   7;  38;  21.2;  52.0;eor
  2667;2014081216;   7;  38;  21.1;  47.0;eor
  2667;2014081217;   7;  38;  15.4;  77.0;eor
  2667;2014081218;   7;  38;  15.0;  80.0;eor
  2667;2014081219;   7;  38;  13.9;  89.0;eor
  2667;2014081220;   7;  38;  13.1;  95.0;eor
  2667;2014081221;   7;  38;  13.3;  95.0;eor
  2667;2014081222;   7;  38;  12.9;  95.0;eor
  2667;2014081223;   7;  38;  13.1;  93.0;eor
  2667;2014081300;   7;  38;  13.3;  91.0;eor
  2667;2014081301;   7;  38;  12.7;  94.0;eor
  2667;2014081302;   7;  38;  12.5;  94.0;eor
  2667;2014081303;   7;  38;  12.5;  95.0;eor
  2667;2014081304;   7;  38;  11.2;  94.0;eor
  2667;2014081305;   7;  38;  12.3;  96.0;eor
  2667;2014081306;   7;  38;  14.6;  88.0;eor
  2667;2014081307;   7;  38;  15.6;  88.0;eor
  2667;2014081308;   7;  38;  17.1;  81.0;eor
  2667;2014081309;   7;  38;  18.8;  70.0;eor
  2667;2014081310;   7;  38;  19.8;  66.0;eor
  2667;2014081311;   7;  38;  19.7;  65.0;eor
  2667;2014081312;   7;  38;  19.7;  70.0;eor
  2667;2014081313;   7;  38;  18.2;  78.0;eor
  2667;2014081314;   7;  38;  16.8;  92.0;eor
  2667;2014081315;   7;  38;  16.6;  93.0;eor
  2667;2014081316;   7;  38;  16.2;  90.0;eor
  2667;2014081317;   7;  38;  15.7;  91.0;eor
  2667;2014081318;   7;  38;  16.8;  92.0;eor
  2667;2014081319;   7;  38;  15.5;  96.0;eor
  2667;2014081320;   7;  38;  14.9;  96.0;eor
  2667;2014081321;   7;  38;  15.3;  93.0;eor
  2667;2014081322;   7;  38;  14.9;  89.0;eor
  2667;2014081323;   7;  38;  14.3;  89.0;eor
  2667;2014081400;   7;  38;  14.5;  86.0;eor
  2667;2014081401;   7;  38;  13.7;  87.0;eor
  2667;2014081402;   7;  38;  12.5;  89.0;eor
  2667;2014081403;   7;  38;  12.1;  91.0;eor
  2667;2014081404;   7;  38;  11.6;  93.0;eor
  2667;2014081405;   7;  38;  11.7;  94.0;eor
  2667;2014081406;   7;  38;  13.3;  89.0;eor
  2667;2014081407;   7;  38;  14.7;  85.0;eor
  2667;2014081408;   7;  38;  16.0;  80.0;eor
  2667;2014081409;   7;  38;  18.3;  73.0;eor
  2667;2014081410;   7;  38;  18.6;  69.0;eor
  2667;2014081411;   7;  38;  18.0;  67.0;eor
  2667;2014081412;   7;  38;  15.3;  92.0;eor
  2667;2014081413;   7;  38;  17.2;  81.0;eor
  2667;2014081414;   7;  38;  17.2;  85.0;eor
  2667;2014081415;   7;  38;  15.9;  83.0;eor
  2667;2014081416;   7;  38;  16.6;  78.0;eor
  2667;2014081417;   7;  38;  15.8;  85.0;eor
  2667;2014081418;   7;  38;  15.4;  90.0;eor
  2667;2014081419;   7;  38;  14.0;  92.0;eor
  2667;2014081420;   7;  38;  13.0;  90.0;eor
  2667;2014081421;   7;  38;  13.8;  92.0;eor
  2667;2014081422;   7;  38;  13.7;  93.0;eor
  2667;2014081423;   7;  38;  12.5;  94.0;eor
  2667;2014081500;   7;  38;  12.8;  95.0;eor
  2667;2014081501;   7;  38;  12.1;  95.0;eor
  2667;2014081502;   7;  38;  12.1;  95.0;eor
  2667;2014081503;   7;  38;  12.0;  94.0;eor
  2667;2014081504;   7;  38;  12.2;  92.0;eor
  2667;2014081505;   7;  38;  12.4;  92.0;eor
  2667;2014081506;   7;  38;  12.5;  94.0;eor
  2667;2014081507;   7;  38;  12.7;  95.0;eor
  2667;2014081508;   7;  38;  13.6;  95.0;eor
  2667;2014081509;   7;  38;  14.7;  87.0;eor
  2667;2014081510;   7;  38;  14.6;  86.0;eor
  2667;2014081511;   7;  38;  15.7;  82.0;eor
  2667;2014081512;   7;  38;  15.2;  87.0;eor
  2667;2014081513;   7;  38;  15.4;  86.0;eor
  2667;2014081514;   7;  38;  15.6;  91.0;eor
  2667;2014081515;   7;  38;  14.6;  94.0;eor
  2667;2014081516;   7;  38;  14.5;  90.0;eor
  2667;2014081517;   7;  38;  13.9;  96.0;eor
  2667;2014081518;   7;  38;  14.7;  90.0;eor
  2667;2014081519;   7;  38;  13.8;  96.0;eor
  2667;2014081520;   7;  38;  13.9;  96.0;eor
  2667;2014081521;   7;  38;  13.9;  94.0;eor
  2667;2014081522;   7;  38;  13.5;  92.0;eor
  2667;2014081523;   7;  38;  13.1;  96.0;eor
  2667;2014081600;   7;  38;  13.4;  96.0;eor
  2667;2014081601;   7;  38;  13.4;  95.0;eor
  2667;2014081602;   7;  38;  13.0;  95.0;eor
  2667;2014081603;   7;  38;  13.0;  94.0;eor
  2667;2014081604;   7;  38;  12.9;  94.0;eor
  2667;2014081605;   7;  38;  13.0;  95.0;eor
  2667;2014081606;   7;  38;  13.5;  93.0;eor
  2667;2014081607;   7;  38;  14.2;  91.0;eor
  2667;2014081608;   7;  38;  14.6;  91.0;eor
  2667;2014081609;   7;  38;  16.4;  85.0;eor
  2667;2014081610;   7;  38;  15.0;  90.0;eor
  2667;2014081611;   7;  38;  17.5;  69.0;eor
  2667;2014081612;   7;  38;  17.8;  73.0;eor
  2667;2014081613;   7;  38;  19.2;  61.0;eor
  2667;2014081614;   7;  38;  19.1;  60.0;eor
  2667;2014081615;   7;  38;  18.8;  58.0;eor
  2667;2014081616;   7;  38;  18.0;  64.0;eor
  2667;2014081617;   7;  38;  17.6;  72.0;eor
  2667;2014081618;   7;  38;  15.6;  89.0;eor
  2667;2014081619;   7;  38;  15.5;  83.0;eor
  2667;2014081620;   7;  38;  14.8;  82.0;eor
  2667;2014081621;   7;  38;  13.1;  92.0;eor
  2667;2014081622;   7;  38;  13.0;  89.0;eor
  2667;2014081623;   7;  38;  12.3;  92.0;eor
  2667;2014081700;   7;  38;  11.8;  96.0;eor
  2667;2014081701;   7;  38;  11.8;  94.0;eor
  2667;2014081702;   7;  38;  12.7;  92.0;eor
  2667;2014081703;   7;  38;  11.8;  88.0;eor
  2667;2014081704;   7;  38;  11.4;  90.0;eor
  2667;2014081705;   7;  38;  11.5;  90.0;eor
  2667;2014081706;   7;  38;  12.7;  86.0;eor
  2667;2014081707;   7;  38;  14.0;  81.0;eor
  2667;2014081708;   7;  38;  15.3;  76.0;eor
  2667;2014081709;   7;  38;  17.5;  62.0;eor
  2667;2014081710;   7;  38;  16.8;  62.0;eor
  2667;2014081711;   7;  38;  17.2;  61.0;eor
  2667;2014081712;   7;  38;  16.9;  62.0;eor
  2667;2014081713;   7;  38;  17.8;  57.0;eor
  2667;2014081714;   7;  38;  17.7;  59.0;eor
  2667;2014081715;   7;  38;  17.8;  60.0;eor
  2667;2014081716;   7;  38;  17.6;  61.0;eor
  2667;2014081717;   7;  38;  17.6;  63.0;eor
  2667;2014081718;   7;  38;  17.8;  60.0;eor
  2667;2014081719;   7;  38;  16.7;  65.0;eor
  2667;2014081720;   7;  38;  16.8;  64.0;eor
  2667;2014081721;   7;  38;  16.3;  66.0;eor
  2667;2014081722;   7;  38;  16.1;  68.0;eor
  2667;2014081723;   7;  38;  15.4;  75.0;eor
  2667;2014081800;   7;  38;  13.2;  88.0;eor
  2667;2014081801;   7;  38;  13.2;  91.0;eor
  2667;2014081802;   7;  38;  13.9;  88.0;eor
  2667;2014081803;   7;  38;  13.8;  86.0;eor
  2667;2014081804;   7;  38;  13.2;  85.0;eor
  2667;2014081805;   7;  38;  13.1;  84.0;eor
  2667;2014081806;   7;  38;  13.8;  81.0;eor
  2667;2014081807;   7;  38;  15.2;  75.0;eor
  2667;2014081808;   7;  38;  15.8;  71.0;eor
  2667;2014081809;   7;  38;  17.4;  59.0;eor
  2667;2014081810;   7;  38;  16.8;  59.0;eor
  2667;2014081811;   7;  38;  19.2;  54.0;eor
  2667;2014081812;   7;  38;  19.6;  47.0;eor
  2667;2014081813;   7;  38;  20.2;  43.0;eor
  2667;2014081814;   7;  38;  18.9;  46.0;eor
  2667;2014081815;   7;  38;  17.8;  52.0;eor
  2667;2014081816;   7;  38;  18.2;  51.0;eor
  2667;2014081817;   7;  38;  16.6;  62.0;eor
  2667;2014081818;   7;  38;  13.7;  78.0;eor
  2667;2014081819;   7;  38;  13.3;  85.0;eor
  2667;2014081820;   7;  38;  13.0;  89.0;eor
  2667;2014081821;   7;  38;  12.4;  91.0;eor
  2667;2014081822;   7;  38;  12.0;  91.0;eor
  2667;2014081823;   7;  38;  12.1;  90.0;eor
  2667;2014081900;   7;  38;  11.3;  92.0;eor
  2667;2014081901;   7;  38;  10.5;  93.0;eor
  2667;2014081902;   7;  38;  10.5;  94.0;eor
  2667;2014081903;   7;  38;  11.0;  91.0;eor
  2667;2014081904;   7;  38;  10.2;  92.0;eor
  2667;2014081905;   7;  38;  10.2;  93.0;eor
  2667;2014081906;   7;  38;  11.9;  89.0;eor
  2667;2014081907;   7;  38;  14.6;  79.0;eor
  2667;2014081908;   7;  38;  15.9;  71.0;eor
  2667;2014081909;   7;  38;  16.4;  66.0;eor
  2667;2014081910;   7;  38;  16.5;  68.0;eor
  2667;2014081911;   7;  38;  14.7;  83.0;eor
  2667;2014081912;   7;  38;  13.1;  89.0;eor
  2667;2014081913;   7;  38;  13.2;  91.0;eor
  2667;2014081914;   7;  38;  13.5;  88.0;eor
  2667;2014081915;   7;  38;  14.9;  76.0;eor
  2667;2014081916;   7;  38;  15.4;  67.0;eor
  2667;2014081917;   7;  38;  14.2;  68.0;eor
  2667;2014081918;   7;  38;  13.9;  66.0;eor
  2667;2014081919;   7;  38;  11.7;  80.0;eor
  2667;2014081920;   7;  38;   9.4;  90.0;eor
  2667;2014081921;   7;  38;   9.6;  87.0;eor
  2667;2014081922;   7;  38;   9.2;  93.0;eor
  2667;2014081923;   7;  38;   8.7;  95.0;eor
  2667;2014082000;   7;  38;   8.7;  94.0;eor
  2667;2014082001;   7;  38;   9.0;  90.0;eor
  2667;2014082002;   7;  38;   8.0;  93.0;eor
  2667;2014082003;   7;  38;   8.1;  91.0;eor
  2667;2014082004;   7;  38;   7.0;  94.0;eor
  2667;2014082005;   7;  38;   7.2;  92.0;eor
  2667;2014082006;   7;  38;   8.3;  90.0;eor
  2667;2014082007;   7;  38;  10.9;  87.0;eor
  2667;2014082008;   7;  38;  13.3;  72.0;eor
  2667;2014082009;   7;  38;  15.0;  66.0;eor
  2667;2014082010;   7;  38;  16.2;  61.0;eor
  2667;2014082011;   7;  38;  17.0;  48.0;eor
  2667;2014082012;   7;  38;  17.2;  49.0;eor
  2667;2014082013;   7;  38;  17.7;  48.0;eor
  2667;2014082014;   7;  38;  18.0;  45.0;eor
  2667;2014082015;   7;  38;  18.0;  47.0;eor
  2667;2014082016;   7;  38;  18.8;  47.0;eor
  2667;2014082017;   7;  38;  16.7;  56.0;eor
  2667;2014082018;   7;  38;  13.5;  79.0;eor
  2667;2014082019;   7;  38;  10.9;  93.0;eor
  2667;2014082020;   7;  38;  10.8;  95.0;eor
  2667;2014082021;   7;  38;  10.2;  97.0;eor
  2667;2014082022;   7;  38;  10.4;  95.0;eor
  2667;2014082023;   7;  38;  10.5;  96.0;eor
  2667;2014082100;   7;  38;  10.5;  95.0;eor
  2667;2014082101;   7;  38;   9.6;  97.0;eor
  2667;2014082102;   7;  38;   9.0;  97.0;eor
  2667;2014082103;   7;  38;   8.8;  97.0;eor
  2667;2014082104;   7;  38;   8.6;  97.0;eor
  2667;2014082105;   7;  38;   7.7;  97.0;eor
  2667;2014082106;   7;  38;   9.2;  93.0;eor
  2667;2014082107;   7;  38;  10.6;  90.0;eor
  2667;2014082108;   7;  38;  12.6;  84.0;eor
  2667;2014082109;   7;  38;  14.9;  72.0;eor
  2667;2014082110;   7;  38;  16.5;  65.0;eor
  2667;2014082111;   7;  38;  17.5;  48.0;eor
  2667;2014082112;   7;  38;  18.9;  53.0;eor
  2667;2014082113;   7;  38;  17.8;  50.0;eor
  2667;2014082114;   7;  38;  18.2;  46.0;eor
  2667;2014082115;   7;  38;  17.2;  53.0;eor
  2667;2014082116;   7;  38;  16.9;  51.0;eor
  2667;2014082117;   7;  38;  15.6;  63.0;eor
  2667;2014082118;   7;  38;  15.0;  72.0;eor
  2667;2014082119;   7;  38;  14.5;  74.0;eor
  2667;2014082120;   7;  38;  13.2;  84.0;eor
  2667;2014082121;   7;  38;  12.9;  79.0;eor
  2667;2014082122;   7;  38;  12.8;  81.0;eor
  2667;2014082123;   7;  38;  12.0;  85.0;eor
  2667;2014082200;   7;  38;  11.8;  85.0;eor
  2667;2014082201;   7;  38;  11.2;  84.0;eor
  2667;2014082202;   7;  38;  10.6;  85.0;eor
  2667;2014082203;   7;  38;  10.9;  83.0;eor
  2667;2014082204;   7;  38;  11.0;  83.0;eor
  2667;2014082205;   7;  38;  11.3;  82.0;eor
  2667;2014082206;   7;  38;  11.9;  80.0;eor
  2667;2014082207;   7;  38;  13.6;  71.0;eor
  2667;2014082208;   7;  38;  15.5;  65.0;eor
  2667;2014082209;   7;  38;  16.9;  60.0;eor
  2667;2014082210;   7;  38;  17.4;  57.0;eor
  2667;2014082211;   7;  38;  19.3;  54.0;eor
  2667;2014082212;   7;  38;  19.2;  50.0;eor
  2667;2014082213;   7;  38;  18.8;  57.0;eor
  2667;2014082214;   7;  38;  18.4;  54.0;eor
  2667;2014082215;   7;  38;  17.4;  65.0;eor
  2667;2014082216;   7;  38;  17.6;  61.0;eor
  2667;2014082217;   7;  38;  15.8;  76.0;eor
  2667;2014082218;   7;  38;  14.7;  80.0;eor
  2667;2014082219;   7;  38;  13.8;  85.0;eor
  2667;2014082220;   7;  38;  13.6;  86.0;eor
  2667;2014082221;   7;  38;  13.6;  87.0;eor
  2667;2014082222;   7;  38;  13.9;  84.0;eor
  2667;2014082223;   7;  38;  12.6;  90.0;eor
  2667;2014082300;   7;  38;  11.3;  94.0;eor
  2667;2014082301;   7;  38;  11.1;  92.0;eor
  2667;2014082302;   7;  38;  11.2;  93.0;eor
  2667;2014082303;   7;  38;  10.6;  94.0;eor
  2667;2014082304;   7;  38;  10.3;  96.0;eor
  2667;2014082305;   7;  38;  10.4;  94.0;eor
  2667;2014082306;   7;  38;  11.5;  95.0;eor
  2667;2014082307;   7;  38;  12.7;  91.0;eor
  2667;2014082308;   7;  38;  14.2;  78.0;eor
