STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; STRUKTUR_VERSION; STUNDENSUMME_SONNENSCHEIN;eor
  2667;2014101113;  10;  37; 57.00;eor
  2667;2014101114;  10;  37; 27.00;eor
  2667;2014101115;  10;  37; 24.00;eor
  2667;2014101116;  10;  37; 11.00;eor
  2667;2014101117;  10;  37; 11.00;eor
  2667;2014101118;  10;  37;  0.00;eor
  2667;2014101119;  10;  37;  0.00;eor
  2667;2014101120;  10;  37;  0.00;eor
  2667;2014101203;  10;  37;  0.00;eor
  2667;2014101204;  10;  37;  0.00;eor
  2667;2014101205;  10;  37;  0.00;eor
  2667;2014101206;  10;  37;  0.00;eor
  2667;2014101207;  10;  37; 17.00;eor
  2667;2014101208;  10;  37; 60.00;eor
  2667;2014101209;  10;  37; 60.00;eor
  2667;2014101210;  10;  37; 52.00;eor
  2667;2014101211;  10;  37; 43.00;eor
  2667;2014101212;  10;  37; 20.00;eor
  2667;2014101213;  10;  37; 23.00;eor
  2667;2014101214;  10;  37; 33.00;eor
  2667;2014101215;  10;  37;  0.00;eor
  2667;2014101216;  10;  37;  0.00;eor
  2667;2014101217;  10;  37;  0.00;eor
  2667;2014101218;  10;  37;  0.00;eor
  2667;2014101219;  10;  37;  0.00;eor
  2667;2014101220;  10;  37;  0.00;eor
  2667;2014101303;  10;  37;  0.00;eor
  2667;2014101304;  10;  37;  0.00;eor
  2667;2014101305;  10;  37;  0.00;eor
  2667;2014101306;  10;  37;  0.00;eor
  2667;2014101307;  10;  37;  0.00;eor
  2667;2014101308;  10;  37;  0.00;eor
  2667;2014101309;  10;  37;  0.00;eor
  2667;2014101310;  10;  37;  5.00;eor
  2667;2014101311;  10;  37; 14.00;eor
  2667;2014101312;  10;  37;  4.00;eor
  2667;2014101313;  10;  37; 16.00;eor
  2667;2014101314;  10;  37; 16.00;eor
  2667;2014101315;  10;  37; 20.00;eor
  2667;2014101316;  10;  37; 28.00;eor
  2667;2014101317;  10;  37; 17.00;eor
  2667;2014101318;  10;  37;  0.00;eor
  2667;2014101319;  10;  37;  0.00;eor
  2667;2014101320;  10;  37;  0.00;eor
  2667;2014101403;  10;  37;  0.00;eor
  2667;2014101404;  10;  37;  0.00;eor
  2667;2014101405;  10;  37;  0.00;eor
  2667;2014101406;  10;  37;  0.00;eor
  2667;2014101407;  10;  37;  7.00;eor
  2667;2014101408;  10;  37;  1.00;eor
  2667;2014101409;  10;  37;  9.00;eor
  2667;2014101410;  10;  37; 49.00;eor
  2667;2014101411;  10;  37; 34.00;eor
  2667;2014101412;  10;  37; 38.00;eor
  2667;2014101413;  10;  37; 51.00;eor
  2667;2014101414;  10;  37; 41.00;eor
  2667;2014101415;  10;  37; 25.00;eor
  2667;2014101416;  10;  37; 60.00;eor
  2667;2014101417;  10;  37; 18.00;eor
  2667;2014101418;  10;  37;  0.00;eor
  2667;2014101419;  10;  37;  0.00;eor
  2667;2014101420;  10;  37;  0.00;eor
  2667;2014101503;  10;  37;  0.00;eor
  2667;2014101504;  10;  37;  0.00;eor
  2667;2014101505;  10;  37;  0.00;eor
  2667;2014101506;  10;  37;  0.00;eor
  2667;2014101507;  10;  37; 16.00;eor
  2667;2014101508;  10;  37; 59.00;eor
  2667;2014101509;  10;  37; 57.00;eor
  2667;2014101510;  10;  37; 57.00;eor
  2667;2014101511;  10;  37; 39.00;eor
  2667;2014101512;  10;  37; 16.00;eor
  2667;2014101513;  10;  37; 21.00;eor
  2667;2014101514;  10;  37; 48.00;eor
  2667;2014101515;  10;  37; 27.00;eor
  2667;2014101516;  10;  37;  0.00;eor
  2667;2014101517;  10;  37;  0.00;eor
  2667;2014101518;  10;  37;  0.00;eor
  2667;2014101519;  10;  37;  0.00;eor
  2667;2014101520;  10;  37;  0.00;eor
  2667;2014101603;  10;  37;  0.00;eor
  2667;2014101604;  10;  37;  0.00;eor
  2667;2014101605;  10;  37;  0.00;eor
  2667;2014101606;  10;  37;  0.00;eor
  2667;2014101607;  10;  37;  0.00;eor
  2667;2014101608;  10;  37; 11.00;eor
  2667;2014101609;  10;  37; 35.00;eor
  2667;2014101610;  10;  37; 21.00;eor
  2667;2014101611;  10;  37;  0.00;eor
  2667;2014101612;  10;  37;  1.00;eor
  2667;2014101613;  10;  37; 24.00;eor
  2667;2014101614;  10;  37; 34.00;eor
  2667;2014101615;  10;  37; 20.00;eor
  2667;2014101616;  10;  37; 29.00;eor
  2667;2014101617;  10;  37;  0.00;eor
  2667;2014101618;  10;  37;  0.00;eor
  2667;2014101619;  10;  37;  0.00;eor
  2667;2014101620;  10;  37;  0.00;eor
  2667;2014101703;  10;  37;  0.00;eor
  2667;2014101704;  10;  37;  0.00;eor
  2667;2014101705;  10;  37;  0.00;eor
  2667;2014101706;  10;  37;  0.00;eor
  2667;2014101707;  10;  37;  0.00;eor
  2667;2014101708;  10;  37;  0.00;eor
  2667;2014101709;  10;  37;  0.00;eor
  2667;2014101710;  10;  37;  5.00;eor
  2667;2014101711;  10;  37; 20.00;eor
  2667;2014101712;  10;  37; 19.00;eor
  2667;2014101713;  10;  37; 10.00;eor
  2667;2014101714;  10;  37; 16.00;eor
  2667;2014101715;  10;  37;  0.00;eor
  2667;2014101716;  10;  37; 12.00;eor
  2667;2014101717;  10;  37; 12.00;eor
  2667;2014101718;  10;  37;  0.00;eor
  2667;2014101719;  10;  37;  0.00;eor
  2667;2014101720;  10;  37;  0.00;eor
  2667;2014101803;  10;  37;  0.00;eor
  2667;2014101804;  10;  37;  0.00;eor
  2667;2014101805;  10;  37;  0.00;eor
  2667;2014101806;  10;  37;  0.00;eor
  2667;2014101807;  10;  37;  0.00;eor
  2667;2014101808;  10;  37;  0.00;eor
  2667;2014101809;  10;  37; 55.00;eor
  2667;2014101810;  10;  37; 60.00;eor
  2667;2014101811;  10;  37; 60.00;eor
  2667;2014101812;  10;  37; 60.00;eor
  2667;2014101813;  10;  37; 60.00;eor
  2667;2014101814;  10;  37; 60.00;eor
  2667;2014101815;  10;  37; 60.00;eor
  2667;2014101816;  10;  37; 60.00;eor
  2667;2014101817;  10;  37; 18.00;eor
  2667;2014101818;  10;  37;  0.00;eor
  2667;2014101819;  10;  37;  0.00;eor
  2667;2014101820;  10;  37;  0.00;eor
  2667;2014101903;  10;  37;  0.00;eor
  2667;2014101904;  10;  37;  0.00;eor
  2667;2014101905;  10;  37;  0.00;eor
  2667;2014101906;  10;  37;  0.00;eor
  2667;2014101907;  10;  37;  9.00;eor
  2667;2014101908;  10;  37; 60.00;eor
  2667;2014101909;  10;  37; 60.00;eor
  2667;2014101910;  10;  37; 60.00;eor
  2667;2014101911;  10;  37; 60.00;eor
  2667;2014101912;  10;  37; 59.00;eor
  2667;2014101913;  10;  37; 60.00;eor
  2667;2014101914;  10;  37; 54.00;eor
  2667;2014101915;  10;  37; 60.00;eor
  2667;2014101916;  10;  37; 41.00;eor
  2667;2014101917;  10;  37;  0.00;eor
  2667;2014101918;  10;  37;  0.00;eor
  2667;2014101919;  10;  37;  0.00;eor
  2667;2014101920;  10;  37;  0.00;eor
  2667;2014102003;  10;  37;  0.00;eor
  2667;2014102004;  10;  37;  0.00;eor
  2667;2014102005;  10;  37;  0.00;eor
  2667;2014102006;  10;  37;  0.00;eor
  2667;2014102007;  10;  37;  0.00;eor
  2667;2014102008;  10;  37;  0.00;eor
  2667;2014102009;  10;  37;  0.00;eor
  2667;2014102010;  10;  37;  0.00;eor
  2667;2014102011;  10;  37;  0.00;eor
  2667;2014102012;  10;  37;  0.00;eor
  2667;2014102013;  10;  37;  0.00;eor
  2667;2014102014;  10;  37; 25.00;eor
  2667;2014102015;  10;  37;  2.00;eor
  2667;2014102016;  10;  37; 28.00;eor
  2667;2014102017;  10;  37;  9.00;eor
  2667;2014102018;  10;  37;  0.00;eor
  2667;2014102019;  10;  37;  0.00;eor
  2667;2014102020;  10;  37;  0.00;eor
  2667;2014102103;  10;  37;  0.00;eor
  2667;2014102104;  10;  37;  0.00;eor
  2667;2014102105;  10;  37;  0.00;eor
  2667;2014102106;  10;  37;  0.00;eor
  2667;2014102107;  10;  37;  0.00;eor
  2667;2014102108;  10;  37;  0.00;eor
  2667;2014102109;  10;  37;  0.00;eor
  2667;2014102110;  10;  37;  0.00;eor
  2667;2014102111;  10;  37;  0.00;eor
  2667;2014102112;  10;  37;  0.00;eor
  2667;2014102113;  10;  37;  0.00;eor
  2667;2014102114;  10;  37;  0.00;eor
  2667;2014102115;  10;  37;  0.00;eor
  2667;2014102116;  10;  37;  4.00;eor
  2667;2014102117;  10;  37;  0.00;eor
  2667;2014102118;  10;  37;  0.00;eor
  2667;2014102119;  10;  37;  0.00;eor
  2667;2014102120;  10;  37;  0.00;eor
  2667;2014102203;  10;  37;  0.00;eor
  2667;2014102204;  10;  37;  0.00;eor
  2667;2014102205;  10;  37;  0.00;eor
  2667;2014102206;  10;  37;  0.00;eor
  2667;2014102207;  10;  37;  0.00;eor
  2667;2014102208;  10;  37;  0.00;eor
  2667;2014102209;  10;  37;  0.00;eor
  2667;2014102210;  10;  37;  0.00;eor
  2667;2014102211;  10;  37;  1.00;eor
  2667;2014102212;  10;  37;  3.00;eor
  2667;2014102213;  10;  37;  3.00;eor
  2667;2014102214;  10;  37;  0.00;eor
  2667;2014102215;  10;  37;  6.00;eor
  2667;2014102216;  10;  37; 14.00;eor
  2667;2014102217;  10;  37;  0.00;eor
  2667;2014102218;  10;  37;  0.00;eor
  2667;2014102219;  10;  37;  0.00;eor
  2667;2014102220;  10;  37;  0.00;eor
  2667;2014102303;  10;  37;  0.00;eor
  2667;2014102304;  10;  37;  0.00;eor
  2667;2014102305;  10;  37;  0.00;eor
  2667;2014102306;  10;  37;  0.00;eor
  2667;2014102307;  10;  37;  0.00;eor
  2667;2014102308;  10;  37;  0.00;eor
  2667;2014102309;  10;  37;  0.00;eor
  2667;2014102310;  10;  37;  0.00;eor
  2667;2014102311;  10;  37;  0.00;eor
  2667;2014102312;  10;  37;  0.00;eor
  2667;2014102313;  10;  37;  0.00;eor
  2667;2014102314;  10;  37;  0.00;eor
  2667;2014102315;  10;  37;  0.00;eor
  2667;2014102316;  10;  37;  0.00;eor
  2667;2014102317;  10;  37;  0.00;eor
  2667;2014102318;  10;  37;  0.00;eor
  2667;2014102319;  10;  37;  0.00;eor
  2667;2014102320;  10;  37;  0.00;eor
  2667;2014102403;  10;  37;  0.00;eor
  2667;2014102404;  10;  37;  0.00;eor
  2667;2014102405;  10;  37;  0.00;eor
  2667;2014102406;  10;  37;  0.00;eor
  2667;2014102407;  10;  37;  0.00;eor
  2667;2014102408;  10;  37;  0.00;eor
  2667;2014102409;  10;  37; 50.00;eor
  2667;2014102410;  10;  37; 58.00;eor
  2667;2014102411;  10;  37; 14.00;eor
  2667;2014102412;  10;  37;  1.00;eor
  2667;2014102413;  10;  37;  0.00;eor
  2667;2014102414;  10;  37;  0.00;eor
  2667;2014102415;  10;  37;  0.00;eor
  2667;2014102416;  10;  37;  0.00;eor
  2667;2014102417;  10;  37;  0.00;eor
  2667;2014102418;  10;  37;  0.00;eor
  2667;2014102419;  10;  37;  0.00;eor
  2667;2014102420;  10;  37;  0.00;eor
  2667;2014102503;  10;  37;  0.00;eor
  2667;2014102504;  10;  37;  0.00;eor
  2667;2014102505;  10;  37;  0.00;eor
  2667;2014102506;  10;  37;  0.00;eor
  2667;2014102507;  10;  37;  0.00;eor
  2667;2014102508;  10;  37;  0.00;eor
  2667;2014102509;  10;  37;  0.00;eor
  2667;2014102510;  10;  37;  0.00;eor
  2667;2014102511;  10;  37;  0.00;eor
  2667;2014102512;  10;  37;  0.00;eor
  2667;2014102513;  10;  37;  0.00;eor
  2667;2014102514;  10;  37;  0.00;eor
  2667;2014102515;  10;  37;  0.00;eor
  2667;2014102516;  10;  37;  0.00;eor
  2667;2014102517;  10;  37;  0.00;eor
  2667;2014102518;  10;  37;  0.00;eor
  2667;2014102519;  10;  37;  0.00;eor
  2667;2014102520;  10;  37;  0.00;eor
  2667;2014102603;  10;  37;  0.00;eor
  2667;2014102604;  10;  37;  0.00;eor
  2667;2014102605;  10;  37;  0.00;eor
  2667;2014102606;  10;  37;  0.00;eor
  2667;2014102607;  10;  37;  0.00;eor
  2667;2014102608;  10;  37;  0.00;eor
  2667;2014102609;  10;  37;  0.00;eor
  2667;2014102610;  10;  37;  0.00;eor
  2667;2014102611;  10;  37;  0.00;eor
  2667;2014102612;  10;  37; 11.00;eor
  2667;2014102613;  10;  37; 60.00;eor
  2667;2014102614;  10;  37; 47.00;eor
  2667;2014102615;  10;  37; 13.00;eor
  2667;2014102616;  10;  37; 22.00;eor
  2667;2014102617;  10;  37;  0.00;eor
  2667;2014102618;  10;  37;  0.00;eor
  2667;2014102619;  10;  37;  0.00;eor
  2667;2014102620;  10;  37;  0.00;eor
  2667;2014102703;  10;  37;  0.00;eor
  2667;2014102704;  10;  37;  0.00;eor
  2667;2014102705;  10;  37;  0.00;eor
  2667;2014102706;  10;  37;  0.00;eor
  2667;2014102707;  10;  37;  0.00;eor
  2667;2014102708;  10;  37;  0.00;eor
  2667;2014102709;  10;  37;  0.00;eor
  2667;2014102710;  10;  37;  0.00;eor
  2667;2014102711;  10;  37;  0.00;eor
  2667;2014102712;  10;  37;  0.00;eor
  2667;2014102713;  10;  37;  0.00;eor
  2667;2014102714;  10;  37;  0.00;eor
  2667;2014102715;  10;  37;  0.00;eor
  2667;2014102716;  10;  37; 24.00;eor
  2667;2014102717;  10;  37;  0.00;eor
  2667;2014102718;  10;  37;  0.00;eor
  2667;2014102719;  10;  37;  0.00;eor
  2667;2014102720;  10;  37;  0.00;eor
  2667;2014102803;  10;  37;  0.00;eor
  2667;2014102804;  10;  37;  0.00;eor
  2667;2014102805;  10;  37;  0.00;eor
  2667;2014102806;  10;  37;  0.00;eor
  2667;2014102807;  10;  37;  0.00;eor
  2667;2014102808;  10;  37;  0.00;eor
  2667;2014102809;  10;  37;  0.00;eor
  2667;2014102810;  10;  37;  0.00;eor
  2667;2014102811;  10;  37; 12.00;eor
  2667;2014102812;  10;  37; 56.00;eor
  2667;2014102813;  10;  37; 60.00;eor
  2667;2014102814;  10;  37; 58.00;eor
  2667;2014102815;  10;  37; 52.00;eor
  2667;2014102816;  10;  37; 29.00;eor
  2667;2014102817;  10;  37;  0.00;eor
  2667;2014102818;  10;  37;  0.00;eor
  2667;2014102819;  10;  37;  0.00;eor
  2667;2014102820;  10;  37;  0.00;eor
  2667;2014102903;  10;  37;  0.00;eor
  2667;2014102904;  10;  37;  0.00;eor
  2667;2014102905;  10;  37;  0.00;eor
  2667;2014102906;  10;  37;  0.00;eor
  2667;2014102907;  10;  37;  0.00;eor
  2667;2014102908;  10;  37;  0.00;eor
  2667;2014102909;  10;  37;  0.00;eor
  2667;2014102910;  10;  37;  0.00;eor
  2667;2014102911;  10;  37;  0.00;eor
  2667;2014102912;  10;  37;  0.00;eor
  2667;2014102913;  10;  37;  0.00;eor
  2667;2014102914;  10;  37;  0.00;eor
  2667;2014102915;  10;  37;  0.00;eor
  2667;2014102916;  10;  37;  0.00;eor
  2667;2014102917;  10;  37;  0.00;eor
  2667;2014102918;  10;  37;  0.00;eor
  2667;2014102919;  10;  37;  0.00;eor
  2667;2014102920;  10;  37;  0.00;eor
  2667;2014103003;  10;  37;  0.00;eor
  2667;2014103004;  10;  37;  0.00;eor
  2667;2014103005;  10;  37;  0.00;eor
  2667;2014103006;  10;  37;  0.00;eor
  2667;2014103007;  10;  37;  0.00;eor
  2667;2014103008;  10;  37;  0.00;eor
  2667;2014103009;  10;  37;  0.00;eor
  2667;2014103010;  10;  37;  0.00;eor
  2667;2014103011;  10;  37;  0.00;eor
  2667;2014103012;  10;  37; 17.00;eor
  2667;2014103013;  10;  37; 19.00;eor
  2667;2014103014;  10;  37;  3.00;eor
  2667;2014103015;  10;  37;  1.00;eor
  2667;2014103016;  10;  37;  0.00;eor
  2667;2014103017;  10;  37;  0.00;eor
  2667;2014103018;  10;  37;  0.00;eor
  2667;2014103019;  10;  37;  0.00;eor
  2667;2014103020;  10;  37;  0.00;eor
  2667;2014103103;  10;  37;  0.00;eor
  2667;2014103104;  10;  37;  0.00;eor
  2667;2014103105;  10;  37;  0.00;eor
  2667;2014103106;  10;  37;  0.00;eor
  2667;2014103107;  10;  37;  0.00;eor
  2667;2014103108;  10;  37; 12.00;eor
  2667;2014103109;  10;  37; 26.00;eor
  2667;2014103110;  10;  37; 14.00;eor
  2667;2014103111;  10;  37; 14.00;eor
  2667;2014103112;  10;  37; 58.00;eor
  2667;2014103113;  10;  37; 11.00;eor
  2667;2014103114;  10;  37;  7.00;eor
  2667;2014103115;  10;  37;  0.00;eor
  2667;2014103116;  10;  37;  0.00;eor
  2667;2014103117;  10;  37;  0.00;eor
  2667;2014103118;  10;  37;  0.00;eor
  2667;2014103119;  10;  37;  0.00;eor
  2667;2014103120;  10;  37;  0.00;eor
  2667;2014110103;  10;  37;  0.00;eor
  2667;2014110104;  10;  37;  0.00;eor
  2667;2014110105;  10;  37;  0.00;eor
  2667;2014110106;  10;  37;  0.00;eor
  2667;2014110107;  10;  37;  0.00;eor
  2667;2014110108;  10;  37; 29.00;eor
  2667;2014110109;  10;  37; 60.00;eor
  2667;2014110110;  10;  37; 60.00;eor
  2667;2014110111;  10;  37; 57.00;eor
  2667;2014110112;  10;  37; 60.00;eor
  2667;2014110113;  10;  37; 36.00;eor
  2667;2014110114;  10;  37; 59.00;eor
  2667;2014110115;  10;  37; 18.00;eor
  2667;2014110116;  10;  37; 15.00;eor
  2667;2014110117;  10;  37;  0.00;eor
  2667;2014110118;  10;  37;  0.00;eor
  2667;2014110119;  10;  37;  0.00;eor
  2667;2014110120;  10;  37;  0.00;eor
  2667;2014110203;  10;  37;  0.00;eor
  2667;2014110204;  10;  37;  0.00;eor
  2667;2014110205;  10;  37;  0.00;eor
  2667;2014110206;  10;  37;  0.00;eor
  2667;2014110207;  10;  37;  0.00;eor
  2667;2014110208;  10;  37;  0.00;eor
  2667;2014110209;  10;  37;  0.00;eor
  2667;2014110210;  10;  37;  0.00;eor
  2667;2014110211;  10;  37; 51.00;eor
  2667;2014110212;  10;  37; 29.00;eor
  2667;2014110213;  10;  37; 53.00;eor
  2667;2014110214;  10;  37; 54.00;eor
  2667;2014110215;  10;  37; 17.00;eor
  2667;2014110216;  10;  37; 14.00;eor
  2667;2014110217;  10;  37;  0.00;eor
  2667;2014110218;  10;  37;  0.00;eor
  2667;2014110219;  10;  37;  0.00;eor
  2667;2014110220;  10;  37;  0.00;eor
  2667;2014110303;  10;  37;  0.00;eor
  2667;2014110304;  10;  37;  0.00;eor
  2667;2014110305;  10;  37;  0.00;eor
  2667;2014110306;  10;  37;  0.00;eor
  2667;2014110307;  10;  37;  0.00;eor
  2667;2014110308;  10;  37;  0.00;eor
  2667;2014110309;  10;  37; 10.00;eor
  2667;2014110310;  10;  37; 37.00;eor
  2667;2014110311;  10;  37;  5.00;eor
  2667;2014110312;  10;  37; 36.00;eor
  2667;2014110313;  10;  37;  1.00;eor
  2667;2014110314;  10;  37;  0.00;eor
  2667;2014110315;  10;  37;  0.00;eor
  2667;2014110316;  10;  37;  0.00;eor
  2667;2014110317;  10;  37;  0.00;eor
  2667;2014110318;  10;  37;  0.00;eor
  2667;2014110319;  10;  37;  0.00;eor
  2667;2014110320;  10;  37;  0.00;eor
  2667;2014110403;  10;  37;  0.00;eor
  2667;2014110404;  10;  37;  0.00;eor
  2667;2014110405;  10;  37;  0.00;eor
  2667;2014110406;  10;  37;  0.00;eor
  2667;2014110407;  10;  37;  0.00;eor
  2667;2014110408;  10;  37;  0.00;eor
  2667;2014110409;  10;  37;  0.00;eor
  2667;2014110410;  10;  37;  0.00;eor
  2667;2014110411;  10;  37;  0.00;eor
  2667;2014110412;  10;  37;  0.00;eor
  2667;2014110413;  10;  37;  0.00;eor
  2667;2014110414;  10;  37;  0.00;eor
  2667;2014110415;  10;  37;  0.00;eor
  2667;2014110416;  10;  37;  0.00;eor
  2667;2014110417;  10;  37;  0.00;eor
  2667;2014110418;  10;  37;  0.00;eor
  2667;2014110419;  10;  37;  0.00;eor
  2667;2014110420;  10;  37;  0.00;eor
  2667;2014110503;  10;  37;  0.00;eor
  2667;2014110504;  10;  37;  0.00;eor
  2667;2014110505;  10;  37;  0.00;eor
  2667;2014110506;  10;  37;  0.00;eor
  2667;2014110507;  10;  37;  0.00;eor
  2667;2014110508;  10;  37;  0.00;eor
  2667;2014110509;  10;  37;  0.00;eor
  2667;2014110510;  10;  37;  0.00;eor
